 7.24800000e-08  8.28669029e-01  7.24800000e-08  1.17561114e-02 
 7.44800000e-08  8.27844652e-01  7.44800000e-08  1.25720825e-02 
 7.64800000e-08  8.27021922e-01  7.64800000e-08  1.33864067e-02 
 7.84800000e-08  8.26200836e-01  7.84800000e-08  1.41990874e-02 
 8.04800000e-08  8.25381390e-01  8.04800000e-08  1.50101278e-02 
 8.24800000e-08  8.24563581e-01  8.24800000e-08  1.58195313e-02 
 8.44800000e-08  8.23747405e-01  8.44800000e-08  1.66273011e-02 
 8.64800000e-08  8.22932861e-01  8.64800000e-08  1.74334405e-02 
 8.84800000e-08  8.22119943e-01  8.84800000e-08  1.82379528e-02 
 9.04800000e-08  8.21308649e-01  9.04800000e-08  1.90408412e-02 
 9.24800000e-08  8.20498976e-01  9.24800000e-08  1.98421091e-02 
 9.44800000e-08  8.19690921e-01  9.44800000e-08  2.06417597e-02 
 9.64800000e-08  8.18884479e-01  9.64800000e-08  2.14397961e-02 
 9.84800000e-08  8.18079649e-01  9.84800000e-08  2.22362217e-02 
 1.00480000e-07  8.17276426e-01  1.00480000e-07  2.30310398e-02 
 1.02480000e-07  8.16474807e-01  1.02480000e-07  2.38242534e-02 
 1.04480000e-07  8.15674790e-01  1.04480000e-07  2.46158659e-02 
 1.06480000e-07  8.14876371e-01  1.06480000e-07  2.54058804e-02 
 1.08480000e-07  8.14079547e-01  1.08480000e-07  2.61943002e-02 
 1.10480000e-07  8.13284314e-01  1.10480000e-07  2.69811285e-02 
 1.12480000e-07  8.12490670e-01  1.12480000e-07  2.77663684e-02 
 1.14480000e-07  8.11698611e-01  1.14480000e-07  2.85500232e-02 
 1.16480000e-07  8.10908134e-01  1.16480000e-07  2.93320960e-02 
 1.18480000e-07  8.10119236e-01  1.18480000e-07  3.01125901e-02 
 1.20480000e-07  8.09331913e-01  1.20480000e-07  3.08915085e-02 
 1.22480000e-07  8.08546163e-01  1.22480000e-07  3.16688545e-02 
 1.24480000e-07  8.07761983e-01  1.24480000e-07  3.24446312e-02 
 1.26480000e-07  8.06979369e-01  1.26480000e-07  3.32188417e-02 
 1.28480000e-07  8.06198317e-01  1.28480000e-07  3.39914893e-02 
 1.30480000e-07  8.05418826e-01  1.30480000e-07  3.47625770e-02 
 1.32480000e-07  8.04640892e-01  1.32480000e-07  3.55321079e-02 
 1.34480000e-07  8.03864511e-01  1.34480000e-07  3.63000853e-02 
 1.36480000e-07  8.03089681e-01  1.36480000e-07  3.70665121e-02 
 1.38480000e-07  8.02316398e-01  1.38480000e-07  3.78313917e-02 
 1.40480000e-07  8.01544660e-01  1.40480000e-07  3.85947269e-02 
 1.42480000e-07  8.00774462e-01  1.42480000e-07  3.93565210e-02 
 1.44480000e-07  8.00005803e-01  1.44480000e-07  4.01167770e-02 
 1.46480000e-07  7.99238679e-01  1.46480000e-07  4.08754981e-02 
 1.48480000e-07  7.98473088e-01  1.48480000e-07  4.16326872e-02 
 1.50480000e-07  7.97709024e-01  1.50480000e-07  4.23883475e-02 
 1.52480000e-07  7.96946487e-01  1.52480000e-07  4.31424821e-02 
 1.54480000e-07  7.96185473e-01  1.54480000e-07  4.38950940e-02 
 1.56480000e-07  7.95425978e-01  1.56480000e-07  4.46461863e-02 
 1.58480000e-07  7.94668000e-01  1.58480000e-07  4.53957620e-02 
 1.60480000e-07  7.93911535e-01  1.60480000e-07  4.61438242e-02 
 1.62480000e-07  7.93156582e-01  1.62480000e-07  4.68903758e-02 
 1.64480000e-07  7.92403135e-01  1.64480000e-07  4.76354201e-02 
 1.66480000e-07  7.91651193e-01  1.66480000e-07  4.83789599e-02 
 1.68480000e-07  7.90900753e-01  1.68480000e-07  4.91209982e-02 
 1.70480000e-07  7.90151811e-01  1.70480000e-07  4.98615382e-02 
 1.72480000e-07  7.89404365e-01  1.72480000e-07  5.06005828e-02 
 1.74480000e-07  7.88658411e-01  1.74480000e-07  5.13381350e-02 
 1.76480000e-07  7.87913946e-01  1.76480000e-07  5.20741979e-02 
 1.78480000e-07  7.87170968e-01  1.78480000e-07  5.28087743e-02 
 1.80480000e-07  7.86429474e-01  1.80480000e-07  5.35418673e-02 
 1.82480000e-07  7.85689460e-01  1.82480000e-07  5.42734799e-02 
 1.84480000e-07  7.84950923e-01  1.84480000e-07  5.50036150e-02 
 1.86480000e-07  7.84213861e-01  1.86480000e-07  5.57322757e-02 
 1.88480000e-07  7.83478271e-01  1.88480000e-07  5.64594648e-02 
 1.90480000e-07  7.82744150e-01  1.90480000e-07  5.71851853e-02 
 1.92480000e-07  7.82011494e-01  1.92480000e-07  5.79094402e-02 
 1.94480000e-07  7.81280301e-01  1.94480000e-07  5.86322324e-02 
 1.96480000e-07  7.80550567e-01  1.96480000e-07  5.93535649e-02 
 1.98480000e-07  7.79822291e-01  1.98480000e-07  6.00734406e-02 
 2.00480000e-07  7.79095469e-01  2.00480000e-07  6.07918623e-02 
 2.02480000e-07  7.78370097e-01  2.02480000e-07  6.15088331e-02 
 2.04480000e-07  7.77646174e-01  2.04480000e-07  6.22243559e-02 
 2.06480000e-07  7.76923696e-01  2.06480000e-07  6.29384334e-02 
 2.08480000e-07  7.76202661e-01  2.08480000e-07  6.36510688e-02 
 2.10480000e-07  7.75483064e-01  2.10480000e-07  6.43622648e-02 
 2.12480000e-07  7.74764905e-01  2.12480000e-07  6.50720243e-02 
 2.14480000e-07  7.74048179e-01  2.14480000e-07  6.57803502e-02 
 2.16480000e-07  7.73332883e-01  2.16480000e-07  6.64872455e-02 
 2.18480000e-07  7.72619016e-01  2.18480000e-07  6.71927129e-02 
 2.20480000e-07  7.71906574e-01  2.20480000e-07  6.78967553e-02 
 2.22480000e-07  7.71195554e-01  2.22480000e-07  6.85993757e-02 
 2.24480000e-07  7.70485953e-01  2.24480000e-07  6.93005768e-02 
 2.26480000e-07  7.69777769e-01  2.26480000e-07  7.00003616e-02 
 2.28480000e-07  7.69070998e-01  2.28480000e-07  7.06987327e-02 
 2.30480000e-07  7.68365638e-01  2.30480000e-07  7.13956932e-02 
 2.32480000e-07  7.67661686e-01  2.32480000e-07  7.20912458e-02 
 2.34480000e-07  7.66959140e-01  2.34480000e-07  7.27853933e-02 
 2.36480000e-07  7.66257995e-01  2.36480000e-07  7.34781387e-02 
 2.38480000e-07  7.65558250e-01  2.38480000e-07  7.41694846e-02 
 2.40480000e-07  7.64859902e-01  2.40480000e-07  7.48594339e-02 
 2.42480000e-07  7.64162948e-01  2.42480000e-07  7.55479894e-02 
 2.44480000e-07  7.63467384e-01  2.44480000e-07  7.62351539e-02 
 2.46480000e-07  7.62773209e-01  2.46480000e-07  7.69209302e-02 
 2.48480000e-07  7.62080420e-01  2.48480000e-07  7.76053211e-02 
 2.50480000e-07  7.61389013e-01  2.50480000e-07  7.82883293e-02 
 2.52480000e-07  7.60698986e-01  2.52480000e-07  7.89699577e-02 
 2.54480000e-07  7.60010337e-01  2.54480000e-07  7.96502090e-02 
 2.56480000e-07  7.59323061e-01  2.56480000e-07  8.03290860e-02 
 2.58480000e-07  7.58637158e-01  2.58480000e-07  8.10065914e-02 
 2.60480000e-07  7.57952623e-01  2.60480000e-07  8.16827280e-02 
 2.62480000e-07  7.57269454e-01  2.62480000e-07  8.23574985e-02 
 2.64480000e-07  7.56587649e-01  2.64480000e-07  8.30309058e-02 
 2.66480000e-07  7.55907205e-01  2.66480000e-07  8.37029524e-02 
 2.68480000e-07  7.55228118e-01  2.68480000e-07  8.43736412e-02 
 2.70480000e-07  7.54550387e-01  2.70480000e-07  8.50429749e-02 
 2.72480000e-07  7.53874008e-01  2.72480000e-07  8.57109561e-02 
 2.74480000e-07  7.53198979e-01  2.74480000e-07  8.63775877e-02 
 2.76480000e-07  7.52525297e-01  2.76480000e-07  8.70428723e-02 
 2.78480000e-07  7.51852959e-01  2.78480000e-07  8.77068127e-02 
 2.80480000e-07  7.51181963e-01  2.80480000e-07  8.83694115e-02 
 2.82480000e-07  7.50512306e-01  2.82480000e-07  8.90306714e-02 
 2.84480000e-07  7.49843985e-01  2.84480000e-07  8.96905951e-02 
 2.86480000e-07  7.49176998e-01  2.86480000e-07  9.03491853e-02 
 2.88480000e-07  7.48511342e-01  2.88480000e-07  9.10064446e-02 
 2.90480000e-07  7.47847014e-01  2.90480000e-07  9.16623759e-02 
 2.92480000e-07  7.47184011e-01  2.92480000e-07  9.23169816e-02 
 2.94480000e-07  7.46522331e-01  2.94480000e-07  9.29702645e-02 
 2.96480000e-07  7.45861972e-01  2.96480000e-07  9.36222272e-02 
 2.98480000e-07  7.45202930e-01  2.98480000e-07  9.42728725e-02 
 3.00480000e-07  7.44545204e-01  3.00480000e-07  9.49222028e-02 
 3.02480000e-07  7.43888789e-01  3.02480000e-07  9.55702209e-02 
 3.04480000e-07  7.43233684e-01  3.04480000e-07  9.62169294e-02 
 3.06480000e-07  7.42579887e-01  3.06480000e-07  9.68623310e-02 
 3.08480000e-07  7.41927393e-01  3.08480000e-07  9.75064282e-02 
 3.10480000e-07  7.41276202e-01  3.10480000e-07  9.81492236e-02 
 3.12480000e-07  7.40626310e-01  3.12480000e-07  9.87907200e-02 
 3.14480000e-07  7.39977714e-01  3.14480000e-07  9.94309199e-02 
 3.16480000e-07  7.39330412e-01  3.16480000e-07  1.00069826e-01 
 3.18480000e-07  7.38684402e-01  3.18480000e-07  1.00707441e-01 
 3.20480000e-07  7.38039680e-01  3.20480000e-07  1.01343766e-01 
 3.22480000e-07  7.37396245e-01  3.22480000e-07  1.01978806e-01 
 3.24480000e-07  7.36754093e-01  3.24480000e-07  1.02612563e-01 
 3.26480000e-07  7.36113222e-01  3.26480000e-07  1.03245038e-01 
 3.28480000e-07  7.35473630e-01  3.28480000e-07  1.03876235e-01 
 3.30480000e-07  7.34835314e-01  3.30480000e-07  1.04506156e-01 
 3.32480000e-07  7.34198271e-01  3.32480000e-07  1.05134804e-01 
 3.34480000e-07  7.33562499e-01  3.34480000e-07  1.05762181e-01 
 3.36480000e-07  7.32927995e-01  3.36480000e-07  1.06388290e-01 
 3.38480000e-07  7.32294757e-01  3.38480000e-07  1.07013134e-01 
 3.40480000e-07  7.31662781e-01  3.40480000e-07  1.07636714e-01 
 3.42480000e-07  7.31032067e-01  3.42480000e-07  1.08259034e-01 
 3.44480000e-07  7.30402610e-01  3.44480000e-07  1.08880096e-01 
 3.46480000e-07  7.29774410e-01  3.46480000e-07  1.09499902e-01 
 3.48480000e-07  7.29147462e-01  3.48480000e-07  1.10118455e-01 
 3.50480000e-07  7.28521764e-01  3.50480000e-07  1.10735758e-01 
 3.52480000e-07  7.27897315e-01  3.52480000e-07  1.11351813e-01 
 3.54480000e-07  7.27274111e-01  3.54480000e-07  1.11966623e-01 
 3.56480000e-07  7.26652150e-01  3.56480000e-07  1.12580190e-01 
 3.58480000e-07  7.26031430e-01  3.58480000e-07  1.13192516e-01 
 3.60480000e-07  7.25411948e-01  3.60480000e-07  1.13803605e-01 
 3.62480000e-07  7.24793701e-01  3.62480000e-07  1.14413458e-01 
 3.64480000e-07  7.24176687e-01  3.64480000e-07  1.15022078e-01 
 3.66480000e-07  7.23560904e-01  3.66480000e-07  1.15629467e-01 
 3.68480000e-07  7.22946349e-01  3.68480000e-07  1.16235629e-01 
 3.70480000e-07  7.22333020e-01  3.70480000e-07  1.16840565e-01 
 3.72480000e-07  7.21720913e-01  3.72480000e-07  1.17444277e-01 
 3.74480000e-07  7.21110028e-01  3.74480000e-07  1.18046770e-01 
 3.76480000e-07  7.20500360e-01  3.76480000e-07  1.18648044e-01 
 3.78480000e-07  7.19891909e-01  3.78480000e-07  1.19248102e-01 
 3.80480000e-07  7.19284671e-01  3.80480000e-07  1.19846947e-01 
 3.82480000e-07  7.18678644e-01  3.82480000e-07  1.20444581e-01 
 3.84480000e-07  7.18073825e-01  3.84480000e-07  1.21041007e-01 
 3.86480000e-07  7.17470212e-01  3.86480000e-07  1.21636227e-01 
 3.88480000e-07  7.16867803e-01  3.88480000e-07  1.22230243e-01 
 3.90480000e-07  7.16266596e-01  3.90480000e-07  1.22823058e-01 
 3.92480000e-07  7.15666587e-01  3.92480000e-07  1.23414674e-01 
 3.94480000e-07  7.15067775e-01  3.94480000e-07  1.24005094e-01 
 3.96480000e-07  7.14470156e-01  3.96480000e-07  1.24594320e-01 
 3.98480000e-07  7.13873729e-01  3.98480000e-07  1.25182355e-01 
 4.00480000e-07  7.13278492e-01  4.00480000e-07  1.25769200e-01 
 4.02480000e-07  7.12684441e-01  4.02480000e-07  1.26354858e-01 
 4.04480000e-07  7.12091575e-01  4.04480000e-07  1.26939333e-01 
 4.06480000e-07  7.11499891e-01  4.06480000e-07  1.27522625e-01 
 4.08480000e-07  7.10909386e-01  4.08480000e-07  1.28104737e-01 
 4.10480000e-07  7.10320059e-01  4.10480000e-07  1.28685673e-01 
 4.12480000e-07  7.09731907e-01  4.12480000e-07  1.29265433e-01 
 4.14480000e-07  7.09144928e-01  4.14480000e-07  1.29844021e-01 
 4.16480000e-07  7.08559118e-01  4.16480000e-07  1.30421439e-01 
 4.18480000e-07  7.07974477e-01  4.18480000e-07  1.30997688e-01 
 4.20480000e-07  7.07391001e-01  4.20480000e-07  1.31572773e-01 
 4.22480000e-07  7.06808689e-01  4.22480000e-07  1.32146694e-01 
 4.24480000e-07  7.06227537e-01  4.24480000e-07  1.32719454e-01 
 4.26480000e-07  7.05647544e-01  4.26480000e-07  1.33291056e-01 
 4.28480000e-07  7.05068707e-01  4.28480000e-07  1.33861502e-01 
 4.30480000e-07  7.04491024e-01  4.30480000e-07  1.34430794e-01 
 4.32480000e-07  7.03914493e-01  4.32480000e-07  1.34998935e-01 
 4.34480000e-07  7.03339111e-01  4.34480000e-07  1.35565926e-01 
 4.36480000e-07  7.02764876e-01  4.36480000e-07  1.36131770e-01 
 4.38480000e-07  7.02191785e-01  4.38480000e-07  1.36696470e-01 
 4.40480000e-07  7.01619837e-01  4.40480000e-07  1.37260027e-01 
 4.42480000e-07  7.01049029e-01  4.42480000e-07  1.37822445e-01 
 4.44480000e-07  7.00479359e-01  4.44480000e-07  1.38383725e-01 
 4.46480000e-07  6.99910824e-01  4.46480000e-07  1.38943869e-01 
 4.48480000e-07  6.99343423e-01  4.48480000e-07  1.39502880e-01 
 4.50480000e-07  6.98777152e-01  4.50480000e-07  1.40060761e-01 
 4.52480000e-07  6.98212011e-01  4.52480000e-07  1.40617512e-01 
 4.54480000e-07  6.97647995e-01  4.54480000e-07  1.41173138e-01 
 4.56480000e-07  6.97085104e-01  4.56480000e-07  1.41727639e-01 
 4.58480000e-07  6.96523335e-01  4.58480000e-07  1.42281019e-01 
 4.60480000e-07  6.95962685e-01  4.60480000e-07  1.42833279e-01 
 4.62480000e-07  6.95403153e-01  4.62480000e-07  1.43384421e-01 
 4.64480000e-07  6.94844735e-01  4.64480000e-07  1.43934449e-01 
 4.66480000e-07  6.94287431e-01  4.66480000e-07  1.44483364e-01 
 4.68480000e-07  6.93731238e-01  4.68480000e-07  1.45031168e-01 
 4.70480000e-07  6.93176152e-01  4.70480000e-07  1.45577864e-01 
 4.72480000e-07  6.92622174e-01  4.72480000e-07  1.46123453e-01 
 4.74480000e-07  6.92069299e-01  4.74480000e-07  1.46667939e-01 
 4.76480000e-07  6.91517526e-01  4.76480000e-07  1.47211323e-01 
 4.78480000e-07  6.90966852e-01  4.78480000e-07  1.47753608e-01 
 4.80480000e-07  6.90417276e-01  4.80480000e-07  1.48294795e-01 
 4.82480000e-07  6.89868795e-01  4.82480000e-07  1.48834887e-01 
 4.84480000e-07  6.89321407e-01  4.84480000e-07  1.49373887e-01 
 4.86480000e-07  6.88775109e-01  4.86480000e-07  1.49911795e-01 
 4.88480000e-07  6.88229901e-01  4.88480000e-07  1.50448616e-01 
 4.90480000e-07  6.87685778e-01  4.90480000e-07  1.50984349e-01 
 4.92480000e-07  6.87142740e-01  4.92480000e-07  1.51518999e-01 
 4.94480000e-07  6.86600784e-01  4.94480000e-07  1.52052567e-01 
 4.96480000e-07  6.86059908e-01  4.96480000e-07  1.52585055e-01 
 4.98480000e-07  6.85520109e-01  4.98480000e-07  1.53116465e-01 
 5.00480000e-07  6.84981386e-01  5.00480000e-07  1.53646800e-01 
 5.02480000e-07  6.84443737e-01  5.02480000e-07  1.54176062e-01 
 5.04480000e-07  6.83907158e-01  5.04480000e-07  1.54704253e-01 
 5.06480000e-07  6.83371649e-01  5.06480000e-07  1.55231374e-01 
 5.08480000e-07  6.82837206e-01  5.08480000e-07  1.55757429e-01 
 5.10480000e-07  6.82303829e-01  5.10480000e-07  1.56282419e-01 
 5.12480000e-07  6.81771514e-01  5.12480000e-07  1.56806347e-01 
 5.14480000e-07  6.81240259e-01  5.14480000e-07  1.57329214e-01 
 5.16480000e-07  6.80710063e-01  5.16480000e-07  1.57851023e-01 
 5.18480000e-07  6.80180923e-01  5.18480000e-07  1.58371775e-01 
 5.20480000e-07  6.79652837e-01  5.20480000e-07  1.58891474e-01 
 5.22480000e-07  6.79125803e-01  5.22480000e-07  1.59410120e-01 
 5.24480000e-07  6.78599820e-01  5.24480000e-07  1.59927717e-01 
 5.26480000e-07  6.78074883e-01  5.26480000e-07  1.60444266e-01 
 5.28480000e-07  6.77550993e-01  5.28480000e-07  1.60959770e-01 
 5.30480000e-07  6.77028146e-01  5.30480000e-07  1.61474230e-01 
 5.32480000e-07  6.76506341e-01  5.32480000e-07  1.61987649e-01 
 5.34480000e-07  6.75985575e-01  5.34480000e-07  1.62500028e-01 
 5.36480000e-07  6.75465846e-01  5.36480000e-07  1.63011370e-01 
 5.38480000e-07  6.74947153e-01  5.38480000e-07  1.63521677e-01 
 5.40480000e-07  6.74429493e-01  5.40480000e-07  1.64030951e-01 
 5.42480000e-07  6.73912863e-01  5.42480000e-07  1.64539194e-01 
 5.44480000e-07  6.73397263e-01  5.44480000e-07  1.65046408e-01 
 5.46480000e-07  6.72882690e-01  5.46480000e-07  1.65552595e-01 
 5.48480000e-07  6.72369142e-01  5.48480000e-07  1.66057757e-01 
 5.50480000e-07  6.71856616e-01  5.50480000e-07  1.66561897e-01 
 5.52480000e-07  6.71345111e-01  5.52480000e-07  1.67065016e-01 
 5.54480000e-07  6.70834625e-01  5.54480000e-07  1.67567116e-01 
 5.56480000e-07  6.70325156e-01  5.56480000e-07  1.68068200e-01 
 5.58480000e-07  6.69816701e-01  5.58480000e-07  1.68568269e-01 
 5.60480000e-07  6.69309259e-01  5.60480000e-07  1.69067326e-01 
 5.62480000e-07  6.68802827e-01  5.62480000e-07  1.69565372e-01 
 5.64480000e-07  6.68297404e-01  5.64480000e-07  1.70062410e-01 
 5.66480000e-07  6.67792988e-01  5.66480000e-07  1.70558441e-01 
 5.68480000e-07  6.67289576e-01  5.68480000e-07  1.71053468e-01 
 5.70480000e-07  6.66787166e-01  5.70480000e-07  1.71547492e-01 
 5.72480000e-07  6.66285757e-01  5.72480000e-07  1.72040516e-01 
 5.74480000e-07  6.65785346e-01  5.74480000e-07  1.72532542e-01 
 5.76480000e-07  6.65285932e-01  5.76480000e-07  1.73023572e-01 
 5.78480000e-07  6.64787512e-01  5.78480000e-07  1.73513607e-01 
 5.80480000e-07  6.64290084e-01  5.80480000e-07  1.74002650e-01 
 5.82480000e-07  6.63793648e-01  5.82480000e-07  1.74490702e-01 
 5.84480000e-07  6.63298199e-01  5.84480000e-07  1.74977766e-01 
 5.86480000e-07  6.62803737e-01  5.86480000e-07  1.75463843e-01 
 5.88480000e-07  6.62310259e-01  5.88480000e-07  1.75948937e-01 
 5.90480000e-07  6.61817764e-01  5.90480000e-07  1.76433047e-01 
 5.92480000e-07  6.61326250e-01  5.92480000e-07  1.76916178e-01 
 5.94480000e-07  6.60835714e-01  5.94480000e-07  1.77398329e-01 
 5.96480000e-07  6.60346155e-01  5.96480000e-07  1.77879505e-01 
 5.98480000e-07  6.59857570e-01  5.98480000e-07  1.78359705e-01 
 6.00480000e-07  6.59369958e-01  6.00480000e-07  1.78838933e-01 
 6.02480000e-07  6.58883317e-01  6.02480000e-07  1.79317191e-01 
 6.04480000e-07  6.58397645e-01  6.04480000e-07  1.79794480e-01 
 6.06480000e-07  6.57912939e-01  6.06480000e-07  1.80270801e-01 
 6.08480000e-07  6.57429199e-01  6.08480000e-07  1.80746159e-01 
 6.10480000e-07  6.56946421e-01  6.10480000e-07  1.81220553e-01 
 6.12480000e-07  6.56464604e-01  6.12480000e-07  1.81693986e-01 
 6.14480000e-07  6.55983747e-01  6.14480000e-07  1.82166460e-01 
 6.16480000e-07  6.55503846e-01  6.16480000e-07  1.82637978e-01 
 6.18480000e-07  6.55024901e-01  6.18480000e-07  1.83108540e-01 
 6.20480000e-07  6.54546910e-01  6.20480000e-07  1.83578148e-01 
 6.22480000e-07  6.54069869e-01  6.22480000e-07  1.84046806e-01 
 6.24480000e-07  6.53593778e-01  6.24480000e-07  1.84514514e-01 
 6.26480000e-07  6.53118635e-01  6.26480000e-07  1.84981274e-01 
 6.28480000e-07  6.52644438e-01  6.28480000e-07  1.85447089e-01 
 6.30480000e-07  6.52171184e-01  6.30480000e-07  1.85911960e-01 
 6.32480000e-07  6.51698872e-01  6.32480000e-07  1.86375889e-01 
 6.34480000e-07  6.51227501e-01  6.34480000e-07  1.86838879e-01 
 6.36480000e-07  6.50757067e-01  6.36480000e-07  1.87300930e-01 
 6.38480000e-07  6.50287570e-01  6.38480000e-07  1.87762045e-01 
 6.40480000e-07  6.49819007e-01  6.40480000e-07  1.88222226e-01 
 6.42480000e-07  6.49351376e-01  6.42480000e-07  1.88681474e-01 
 6.44480000e-07  6.48884676e-01  6.44480000e-07  1.89139792e-01 
 6.46480000e-07  6.48418905e-01  6.46480000e-07  1.89597181e-01 
 6.48480000e-07  6.47954061e-01  6.48480000e-07  1.90053644e-01 
 6.50480000e-07  6.47490141e-01  6.50480000e-07  1.90509181e-01 
 6.52480000e-07  6.47027145e-01  6.52480000e-07  1.90963796e-01 
 6.54480000e-07  6.46565071e-01  6.54480000e-07  1.91417489e-01 
 6.56480000e-07  6.46103915e-01  6.56480000e-07  1.91870263e-01 
 6.58480000e-07  6.45643678e-01  6.58480000e-07  1.92322119e-01 
 6.60480000e-07  6.45184356e-01  6.60480000e-07  1.92773059e-01 
 6.62480000e-07  6.44725948e-01  6.62480000e-07  1.93223086e-01 
 6.64480000e-07  6.44268452e-01  6.64480000e-07  1.93672201e-01 
 6.66480000e-07  6.43811867e-01  6.66480000e-07  1.94120405e-01 
 6.68480000e-07  6.43356189e-01  6.68480000e-07  1.94567701e-01 
 6.70480000e-07  6.42901419e-01  6.70480000e-07  1.95014091e-01 
 6.72480000e-07  6.42447553e-01  6.72480000e-07  1.95459576e-01 
 6.74480000e-07  6.41994590e-01  6.74480000e-07  1.95904158e-01 
 6.76480000e-07  6.41542529e-01  6.76480000e-07  1.96347839e-01 
 6.78480000e-07  6.41091367e-01  6.78480000e-07  1.96790620e-01 
 6.80480000e-07  6.40641102e-01  6.80480000e-07  1.97232504e-01 
 6.82480000e-07  6.40191733e-01  6.82480000e-07  1.97673493e-01 
 6.84480000e-07  6.39743258e-01  6.84480000e-07  1.98113588e-01 
 6.86480000e-07  6.39295676e-01  6.86480000e-07  1.98552790e-01 
 6.88480000e-07  6.38848983e-01  6.88480000e-07  1.98991102e-01 
 6.90480000e-07  6.38403179e-01  6.90480000e-07  1.99428526e-01 
 6.92480000e-07  6.37958262e-01  6.92480000e-07  1.99865063e-01 
