 2.04130478e-07  5.69024707e-01  2.04130478e-07  1.19971338e+00  2.04130478e-07  2.00000000e+00  2.04130478e-07  1.20000000e+00 
 2.54130478e-07  5.74732781e-01  2.54130478e-07  1.19971597e+00  2.54130478e-07  2.00000000e+00  2.54130478e-07  1.20000000e+00 
 3.04130478e-07  5.80389203e-01  3.04130478e-07  1.19971853e+00  3.04130478e-07  2.00000000e+00  3.04130478e-07  1.20000000e+00 
 3.54130478e-07  5.85994442e-01  3.54130478e-07  1.19972107e+00  3.54130478e-07  2.00000000e+00  3.54130478e-07  1.20000000e+00 
 4.04130478e-07  5.91548960e-01  4.04130478e-07  1.19972359e+00  4.04130478e-07  2.00000000e+00  4.04130478e-07  1.20000000e+00 
 4.54130478e-07  5.97053217e-01  4.54130478e-07  1.19972609e+00  4.54130478e-07  2.00000000e+00  4.54130478e-07  1.20000000e+00 
 5.04130478e-07  6.02507668e-01  5.04130478e-07  1.19972856e+00  5.04130478e-07  2.00000000e+00  5.04130478e-07  1.20000000e+00 
 5.54130478e-07  6.07912762e-01  5.54130478e-07  1.19973101e+00  5.54130478e-07  2.00000000e+00  5.54130478e-07  1.20000000e+00 
 6.04130478e-07  6.13268947e-01  6.04130478e-07  1.19973344e+00  6.04130478e-07  2.00000000e+00  6.04130478e-07  1.20000000e+00 
 6.54130478e-07  6.18576666e-01  6.54130478e-07  1.19973585e+00  6.54130478e-07  2.00000000e+00  6.54130478e-07  1.20000000e+00 
 7.04130478e-07  6.23836356e-01  7.04130478e-07  1.19973823e+00  7.04130478e-07  2.00000000e+00  7.04130478e-07  1.20000000e+00 
 7.54130478e-07  6.29048453e-01  7.54130478e-07  1.19974059e+00  7.54130478e-07  2.00000000e+00  7.54130478e-07  1.20000000e+00 
 8.04130478e-07  6.34213387e-01  8.04130478e-07  1.19974294e+00  8.04130478e-07  2.00000000e+00  8.04130478e-07  1.20000000e+00 
 8.54130478e-07  6.39331585e-01  8.54130478e-07  1.19974526e+00  8.54130478e-07  2.00000000e+00  8.54130478e-07  1.20000000e+00 
 9.04130478e-07  6.44403469e-01  9.04130478e-07  1.19974756e+00  9.04130478e-07  2.00000000e+00  9.04130478e-07  1.20000000e+00 
 9.54130478e-07  6.49429459e-01  9.54130478e-07  1.19974983e+00  9.54130478e-07  2.00000000e+00  9.54130478e-07  1.20000000e+00 
 1.00413048e-06  6.54409971e-01  1.00413048e-06  1.19975209e+00  1.00413048e-06  2.00000000e+00  1.00413048e-06  1.20000000e+00 
 1.05413048e-06  6.59345415e-01  1.05413048e-06  1.19975433e+00  1.05413048e-06  2.00000000e+00  1.05413048e-06  1.20000000e+00 
 1.10413048e-06  6.64236199e-01  1.10413048e-06  1.19975655e+00  1.10413048e-06  2.00000000e+00  1.10413048e-06  1.20000000e+00 
 1.15413048e-06  6.69048249e-01  1.15413048e-06  1.19975630e+00  1.15413048e-06  2.00000000e+00  1.15413048e-06  1.20000000e+00 
 1.20413048e-06  6.46015954e-01  1.20413048e-06  1.19780427e+00  1.20413048e-06  2.00000000e+00  1.20413048e-06  1.20000000e+00 
 1.25413048e-06  5.17523124e-01  1.25413048e-06  1.19190040e+00  1.25413048e-06  2.00000000e+00  1.25413048e-06  1.20000000e+00 
 1.30413048e-06  1.84499193e-01  1.30413048e-06  1.18248128e+00  1.30413048e-06  2.00000000e+00  1.30413048e-06  1.20000000e+00 
 1.34494070e-06  1.49798119e-03  1.34494070e-06  1.19562395e+00  1.34494070e-06  2.00000000e+00  1.34494070e-06  1.20000000e+00 
 1.38596623e-06  7.02155148e-04  1.38596623e-06  1.20116411e+00  1.38596623e-06  2.00000000e+00  1.38596623e-06  1.20000000e+00 
 1.42280428e-06  4.16290198e-04  1.42280428e-06  1.19769995e+00  1.42280428e-06  2.00000000e+00  1.42280428e-06  1.20000000e+00 
 1.46352113e-06  7.71904881e-04  1.46352113e-06  1.19987540e+00  1.46352113e-06  2.00000000e+00  1.46352113e-06  1.20000000e+00 
 1.51352113e-06  2.34585595e-04  1.51352113e-06  1.19837090e+00  1.51352113e-06  2.00000000e+00  1.51352113e-06  1.20000000e+00 
 1.56352113e-06  6.04100629e-04  1.56352113e-06  1.19947442e+00  1.56352113e-06  2.00000000e+00  1.56352113e-06  1.20000000e+00 
 1.61352113e-06  1.78555838e-04  1.61352113e-06  1.19865309e+00  1.61352113e-06  2.00000000e+00  1.61352113e-06  1.20000000e+00 
 1.66352113e-06  4.81354724e-04  1.66352113e-06  1.19927234e+00  1.66352113e-06  2.00000000e+00  1.66352113e-06  1.20000000e+00 
 1.71352113e-06  1.53276450e-04  1.71352113e-06  1.19879381e+00  1.71352113e-06  2.00000000e+00  1.71352113e-06  1.20000000e+00 
 1.76352113e-06  3.93019432e-04  1.76352113e-06  1.19916177e+00  1.76352113e-06  2.00000000e+00  1.76352113e-06  1.20000000e+00 
 1.81352113e-06  1.39253972e-04  1.81352113e-06  1.19887549e+00  1.81352113e-06  2.00000000e+00  1.81352113e-06  1.20000000e+00 
 1.86352113e-06  3.29012063e-04  1.86352113e-06  1.19910659e+00  1.86352113e-06  2.00000000e+00  1.86352113e-06  1.20000000e+00 
 1.91352113e-06  1.28996829e-04  1.91352113e-06  1.19892027e+00  1.91352113e-06  2.00000000e+00  1.91352113e-06  1.20000000e+00 
 1.96352113e-06  2.81158627e-04  1.96352113e-06  1.19907454e+00  1.96352113e-06  2.00000000e+00  1.96352113e-06  1.20000000e+00 
 2.01352113e-06  1.20532681e-04  2.01352113e-06  1.19894618e+00  2.01352113e-06  2.00000000e+00  2.01352113e-06  1.20000000e+00 
 2.06352113e-06  2.44475937e-04  2.06352113e-06  1.19905520e+00  2.06352113e-06  2.00000000e+00  2.06352113e-06  1.20000000e+00 
 2.11352113e-06  1.13151597e-04  2.11352113e-06  1.19896199e+00  2.11352113e-06  2.00000000e+00  2.11352113e-06  1.20000000e+00 
 2.16352113e-06  2.15695694e-04  2.16352113e-06  1.19904298e+00  2.16352113e-06  2.00000000e+00  2.16352113e-06  1.20000000e+00 
 2.21352113e-06  1.06563279e-04  2.21352113e-06  1.19897216e+00  2.21352113e-06  2.00000000e+00  2.21352113e-06  1.20000000e+00 
 2.26352113e-06  1.92639226e-04  2.26352113e-06  1.19903489e+00  2.26352113e-06  2.00000000e+00  2.26352113e-06  1.20000000e+00 
 2.31352113e-06  1.00623723e-04  2.31352113e-06  1.19897902e+00  2.31352113e-06  2.00000000e+00  2.31352113e-06  1.20000000e+00 
 2.36352113e-06  1.73824076e-04  2.36352113e-06  1.19902928e+00  2.36352113e-06  2.00000000e+00  2.36352113e-06  1.20000000e+00 
 2.41352113e-06  9.52430128e-05  2.41352113e-06  1.19898388e+00  2.41352113e-06  2.00000000e+00  2.41352113e-06  1.20000000e+00 
 2.46352113e-06  1.58219251e-04  2.46352113e-06  1.19902522e+00  2.46352113e-06  2.00000000e+00  2.46352113e-06  1.20000000e+00 
 2.51352113e-06  9.03535877e-05  2.51352113e-06  1.19898745e+00  2.51352113e-06  2.00000000e+00  2.51352113e-06  1.20000000e+00 
 2.56352113e-06  1.45092076e-04  2.56352113e-06  1.19902218e+00  2.56352113e-06  2.00000000e+00  2.56352113e-06  1.20000000e+00 
 2.61352113e-06  8.58992294e-05  2.61352113e-06  1.19899017e+00  2.61352113e-06  2.00000000e+00  2.61352113e-06  1.20000000e+00 
 2.66352113e-06  1.33911015e-04  2.66352113e-06  1.19901983e+00  2.66352113e-06  2.00000000e+00  2.66352113e-06  1.20000000e+00 
 2.71352113e-06  8.18311591e-05  2.71352113e-06  1.19899229e+00  2.71352113e-06  2.00000000e+00  2.71352113e-06  1.20000000e+00 
 2.76352113e-06  1.24282927e-04  2.76352113e-06  1.19901797e+00  2.76352113e-06  2.00000000e+00  2.76352113e-06  1.20000000e+00 
 2.81352113e-06  7.81065065e-05  2.81352113e-06  1.19899399e+00  2.81352113e-06  2.00000000e+00  2.81352113e-06  1.20000000e+00 
 2.86352113e-06  1.15911795e-04  2.86352113e-06  1.19901646e+00  2.86352113e-06  2.00000000e+00  2.86352113e-06  1.20000000e+00 
 2.91352113e-06  7.46875269e-05  2.91352113e-06  1.19899538e+00  2.91352113e-06  2.00000000e+00  2.91352113e-06  1.20000000e+00 
 2.96352113e-06  1.08571046e-04  2.96352113e-06  1.19901523e+00  2.96352113e-06  2.00000000e+00  2.96352113e-06  1.20000000e+00 
 3.01352113e-06  7.15410359e-05  3.01352113e-06  1.19899652e+00  3.01352113e-06  2.00000000e+00  3.01352113e-06  1.20000000e+00 
 3.06352113e-06  1.02084650e-04  3.06352113e-06  1.19901420e+00  3.06352113e-06  2.00000000e+00  3.06352113e-06  1.20000000e+00 
 3.11352113e-06  6.86379069e-05  3.11352113e-06  1.19899748e+00  3.11352113e-06  2.00000000e+00  3.11352113e-06  1.20000000e+00 
 3.16352113e-06  9.63139654e-05  3.16352113e-06  1.19901333e+00  3.16352113e-06  2.00000000e+00  3.16352113e-06  1.20000000e+00 
 3.21352113e-06  6.59525994e-05  3.21352113e-06  1.19899830e+00  3.21352113e-06  2.00000000e+00  3.21352113e-06  1.20000000e+00 
 3.26352113e-06  9.11484389e-05  3.26352113e-06  1.19901259e+00  3.26352113e-06  2.00000000e+00  3.26352113e-06  1.20000000e+00 
 3.29230200e-06  6.42977338e-05  3.29230200e-06  1.19899919e+00  3.29230200e-06  2.00000000e+00  3.29230200e-06  1.20000000e+00 
 3.29730200e-06  7.61723308e-05  3.29730200e-06  1.19900517e+00  3.29730200e-06  2.00000000e+00  3.29730200e-06  1.20000000e+00 
 3.30730200e-06  7.74393548e-05  3.30730200e-06  1.19900600e+00  3.30730200e-06  2.00000000e+00  3.30730200e-06  1.20000000e+00 
 3.32730200e-06  7.63046365e-05  3.32730200e-06  1.19900543e+00  3.32730200e-06  2.00000000e+00  3.32730200e-06  1.20000000e+00 
 3.36730200e-06  7.73938323e-05  3.36730200e-06  1.19900597e+00  3.36730200e-06  2.00000000e+00  3.36730200e-06  1.20000000e+00 
 3.41730200e-06  7.63311748e-05  3.41730200e-06  1.19900544e+00  3.41730200e-06  2.00000000e+00  3.41730200e-06  1.20000000e+00 
 3.46730200e-06  7.73707842e-05  3.46730200e-06  1.19900595e+00  3.46730200e-06  2.00000000e+00  3.46730200e-06  1.20000000e+00 
 3.51730200e-06  7.63537482e-05  3.51730200e-06  1.19900546e+00  3.51730200e-06  2.00000000e+00  3.51730200e-06  1.20000000e+00 
 3.56730200e-06  7.73486865e-05  3.56730200e-06  1.19900594e+00  3.56730200e-06  2.00000000e+00  3.56730200e-06  1.20000000e+00 
 3.61730200e-06  7.63753764e-05  3.61730200e-06  1.19900547e+00  3.61730200e-06  2.00000000e+00  3.61730200e-06  1.20000000e+00 
 3.66730200e-06  7.73275214e-05  3.66730200e-06  1.19900593e+00  3.66730200e-06  2.00000000e+00  3.66730200e-06  1.20000000e+00 
 3.71730200e-06  7.63960865e-05  3.71730200e-06  1.19900548e+00  3.71730200e-06  2.00000000e+00  3.71730200e-06  1.20000000e+00 
 3.76730200e-06  7.73072587e-05  3.76730200e-06  1.19900592e+00  3.76730200e-06  2.00000000e+00  3.76730200e-06  1.20000000e+00 
 3.79230200e-06  7.64255048e-05  3.79230200e-06  1.19900549e+00  3.79230200e-06  2.00000000e+00  3.79230200e-06  1.20000000e+00 
 3.79240200e-06  7.97586757e-05  3.79240200e-06  1.19900698e+00  3.79240200e-06  2.00000000e+00  3.79240200e-06  1.20000000e+00 
 3.79260200e-06  9.26461758e-05  3.79260200e-06  1.19901266e+00  3.79260200e-06  2.00000000e+00  3.79260200e-06  1.20000000e+00 
 3.79300200e-06  1.65740303e-04  3.79300200e-06  1.19904389e+00  3.79300200e-06  2.00000000e+00  3.79300200e-06  1.20000000e+00 
 3.79330200e-06  2.46094650e-04  3.79330200e-06  1.19907681e+00  3.79330200e-06  2.00000000e+00  3.79330200e-06  1.20000000e+00 
 3.79331200e-06  2.48751008e-04  3.79331200e-06  1.19907786e+00  3.79331200e-06  2.00000000e+00  3.79331200e-06  1.20000000e+00 
 3.79333200e-06  2.54061083e-04  3.79333200e-06  1.19907995e+00  3.79333200e-06  2.00000000e+00  3.79333200e-06  1.20000000e+00 
 3.79337200e-06  2.54866108e-04  3.79337200e-06  1.19907967e+00  3.79337200e-06  2.00000000e+00  3.79337200e-06  1.20000000e+00 
 3.79340200e-06  2.42480178e-04  3.79340200e-06  1.19907357e+00  3.79340200e-06  2.00000000e+00  3.79340200e-06  1.20000000e+00 
 3.79341000e-06  2.37815742e-04  3.79341000e-06  1.19907133e+00  3.79341000e-06  2.00000000e+00  3.79341000e-06  1.20000000e+00 
 3.79342600e-06  2.28745823e-04  3.79342600e-06  1.19906699e+00  3.79342600e-06  2.00000000e+00  3.79342600e-06  1.20000000e+00 
 3.79345800e-06  2.12092416e-04  3.79345800e-06  1.19905901e+00  3.79345800e-06  2.00000000e+00  3.79345800e-06  1.20000000e+00 
 3.79352200e-06  1.83991224e-04  3.79352200e-06  1.19904558e+00  3.79352200e-06  2.00000000e+00  3.79352200e-06  1.20000000e+00 
 3.79365000e-06  1.43698715e-04  3.79365000e-06  1.19902641e+00  3.79365000e-06  2.00000000e+00  3.79365000e-06  1.20000000e+00 
 3.79390600e-06  1.01491359e-04  3.79390600e-06  1.19900662e+00  3.79390600e-06  2.00000000e+00  3.79390600e-06  1.20000000e+00 
 3.79441800e-06  7.80872009e-05  3.79441800e-06  1.19899645e+00  3.79441800e-06  2.00000000e+00  3.79441800e-06  1.20000000e+00 
 3.79544200e-06  7.68844705e-05  3.79544200e-06  1.19899784e+00  3.79544200e-06  2.00000000e+00  3.79544200e-06  1.20000000e+00 
 3.79749000e-06  7.71924583e-05  3.79749000e-06  1.19900085e+00  3.79749000e-06  2.00000000e+00  3.79749000e-06  1.20000000e+00 
 3.80158600e-06  7.68127865e-05  3.80158600e-06  1.19900375e+00  3.80158600e-06  2.00000000e+00  3.80158600e-06  1.20000000e+00 
 3.80977800e-06  7.69615146e-05  3.80977800e-06  1.19900564e+00  3.80977800e-06  2.00000000e+00  3.80977800e-06  1.20000000e+00 
 3.82616200e-06  7.67614271e-05  3.82616200e-06  1.19900569e+00  3.82616200e-06  2.00000000e+00  3.82616200e-06  1.20000000e+00 
 3.85893000e-06  7.69483173e-05  3.85893000e-06  1.19900573e+00  3.85893000e-06  2.00000000e+00  3.85893000e-06  1.20000000e+00 
 3.90893000e-06  7.67672368e-05  3.90893000e-06  1.19900567e+00  3.90893000e-06  2.00000000e+00  3.90893000e-06  1.20000000e+00 
 3.95893000e-06  7.69440529e-05  3.95893000e-06  1.19900574e+00  3.95893000e-06  2.00000000e+00  3.95893000e-06  1.20000000e+00 
 4.00893000e-06  7.67713077e-05  4.00893000e-06  1.19900567e+00  4.00893000e-06  2.00000000e+00  4.00893000e-06  1.20000000e+00 
 4.05893000e-06  7.69401400e-05  4.05893000e-06  1.19900574e+00  4.05893000e-06  2.00000000e+00  4.05893000e-06  1.20000000e+00 
 4.10893000e-06  7.67750877e-05  4.10893000e-06  1.19900567e+00  4.10893000e-06  2.00000000e+00  4.10893000e-06  1.20000000e+00 
 4.15893000e-06  7.69364752e-05  4.15893000e-06  1.19900574e+00  4.15893000e-06  2.00000000e+00  4.15893000e-06  1.20000000e+00 
 4.20893000e-06  7.67786500e-05  4.20893000e-06  1.19900567e+00  4.20893000e-06  2.00000000e+00  4.20893000e-06  1.20000000e+00 
 4.25893000e-06  7.69330060e-05  4.25893000e-06  1.19900574e+00  4.25893000e-06  2.00000000e+00  4.25893000e-06  1.20000000e+00 
 4.29340200e-06  7.67827729e-05  4.29340200e-06  1.19900567e+00  4.29340200e-06  2.00000000e+00  4.29340200e-06  1.20000000e+00 
 4.29350200e-06  8.00316910e-05  4.29350200e-06  1.19900711e+00  4.29350200e-06  2.00000000e+00  4.29350200e-06  1.20000000e+00 
 4.29370200e-06  9.28036736e-05  4.29370200e-06  1.19901273e+00  4.29370200e-06  2.00000000e+00  4.29370200e-06  1.20000000e+00 
 4.29410200e-06  1.65834230e-04  4.29410200e-06  1.19904394e+00  4.29410200e-06  2.00000000e+00  4.29410200e-06  1.20000000e+00 
 4.29440200e-06  2.46187078e-04  4.29440200e-06  1.19907685e+00  4.29440200e-06  2.00000000e+00  4.29440200e-06  1.20000000e+00 
 4.29448200e-06  2.67364986e-04  4.29448200e-06  1.19908508e+00  4.29448200e-06  2.00000000e+00  4.29448200e-06  1.20000000e+00 
 4.29464200e-06  3.09558068e-04  4.29464200e-06  1.19910118e+00  4.29464200e-06  2.00000000e+00  4.29464200e-06  1.20000000e+00 
 4.29496200e-06  3.93009349e-04  4.29496200e-06  1.19913133e+00  4.29496200e-06  2.00000000e+00  4.29496200e-06  1.20000000e+00 
 4.29560200e-06  5.56553445e-04  4.29560200e-06  1.19918426e+00  4.29560200e-06  2.00000000e+00  4.29560200e-06  1.20000000e+00 
 4.29688200e-06  8.72735550e-04  4.29688200e-06  1.19926623e+00  4.29688200e-06  2.00000000e+00  4.29688200e-06  1.20000000e+00 
 4.29944200e-06  1.47571014e-03  4.29944200e-06  1.19936587e+00  4.29944200e-06  2.00000000e+00  4.29944200e-06  1.20000000e+00 
 4.30456200e-06  2.62469419e-03  4.30456200e-06  1.19944146e+00  4.30456200e-06  2.00000000e+00  4.30456200e-06  1.20000000e+00 
 4.31480200e-06  4.85956410e-03  4.31480200e-06  1.19946055e+00  4.31480200e-06  2.00000000e+00  4.31480200e-06  1.20000000e+00 
 4.33528200e-06  9.29870126e-03  4.33528200e-06  1.19945868e+00  4.33528200e-06  2.00000000e+00  4.33528200e-06  1.20000000e+00 
 4.37624200e-06  1.81320790e-02  4.37624200e-06  1.19946488e+00  4.37624200e-06  2.00000000e+00  4.37624200e-06  1.20000000e+00 
 4.42624200e-06  2.88243277e-02  4.42624200e-06  1.19946814e+00  4.42624200e-06  2.00000000e+00  4.42624200e-06  1.20000000e+00 
 4.47624200e-06  3.94210710e-02  4.47624200e-06  1.19947411e+00  4.47624200e-06  2.00000000e+00  4.47624200e-06  1.20000000e+00 
 4.52624200e-06  4.99209941e-02  4.52624200e-06  1.19947798e+00  4.52624200e-06  2.00000000e+00  4.52624200e-06  1.20000000e+00 
 4.57624200e-06  6.03266022e-02  4.57624200e-06  1.19948334e+00  4.57624200e-06  2.00000000e+00  4.57624200e-06  1.20000000e+00 
 4.62624200e-06  7.06375316e-02  4.62624200e-06  1.19948751e+00  4.62624200e-06  2.00000000e+00  4.62624200e-06  1.20000000e+00 
 4.67624200e-06  8.08555487e-02  4.67624200e-06  1.19949250e+00  4.67624200e-06  2.00000000e+00  4.67624200e-06  1.20000000e+00 
 4.72624200e-06  9.09808145e-02  4.72624200e-06  1.19949681e+00  4.72624200e-06  2.00000000e+00  4.72624200e-06  1.20000000e+00 
 4.77624200e-06  1.01014677e-01  4.77624200e-06  1.19950155e+00  4.77624200e-06  2.00000000e+00  4.77624200e-06  1.20000000e+00 
 4.82624200e-06  1.10957583e-01  4.82624200e-06  1.19950589e+00  4.82624200e-06  2.00000000e+00  4.82624200e-06  1.20000000e+00 
 4.87624200e-06  1.20810639e-01  4.87624200e-06  1.19951047e+00  4.87624200e-06  2.00000000e+00  4.87624200e-06  1.20000000e+00 
 4.92624200e-06  1.30574447e-01  4.92624200e-06  1.19951480e+00  4.92624200e-06  2.00000000e+00  4.92624200e-06  1.20000000e+00 
 4.97624200e-06  1.40249973e-01  4.97624200e-06  1.19951924e+00  4.97624200e-06  2.00000000e+00  4.97624200e-06  1.20000000e+00 
 5.02624200e-06  1.49837897e-01  5.02624200e-06  1.19952353e+00  5.02624200e-06  2.00000000e+00  5.02624200e-06  1.20000000e+00 
 5.07624200e-06  1.59339099e-01  5.07624200e-06  1.19952786e+00  5.07624200e-06  2.00000000e+00  5.07624200e-06  1.20000000e+00 
 5.12624200e-06  1.68754300e-01  5.12624200e-06  1.19953210e+00  5.12624200e-06  2.00000000e+00  5.12624200e-06  1.20000000e+00 
 5.17624200e-06  1.78084326e-01  5.17624200e-06  1.19953634e+00  5.17624200e-06  2.00000000e+00  5.17624200e-06  1.20000000e+00 
 5.22624200e-06  1.87329911e-01  5.22624200e-06  1.19954051e+00  5.22624200e-06  2.00000000e+00  5.22624200e-06  1.20000000e+00 
 5.27624200e-06  1.96491847e-01  5.27624200e-06  1.19954466e+00  5.27624200e-06  2.00000000e+00  5.27624200e-06  1.20000000e+00 
 5.32624200e-06  2.05570871e-01  5.32624200e-06  1.19954876e+00  5.32624200e-06  2.00000000e+00  5.32624200e-06  1.20000000e+00 
 5.37624200e-06  2.14567747e-01  5.37624200e-06  1.19955284e+00  5.37624200e-06  2.00000000e+00  5.37624200e-06  1.20000000e+00 
 5.42624200e-06  2.23483208e-01  5.42624200e-06  1.19955687e+00  5.42624200e-06  2.00000000e+00  5.42624200e-06  1.20000000e+00 
 5.47624200e-06  2.32317998e-01  5.47624200e-06  1.19956087e+00  5.47624200e-06  2.00000000e+00  5.47624200e-06  1.20000000e+00 
 5.52624200e-06  2.41072843e-01  5.52624200e-06  1.19956483e+00  5.52624200e-06  2.00000000e+00  5.52624200e-06  1.20000000e+00 
 5.57624200e-06  2.49748469e-01  5.57624200e-06  1.19956876e+00  5.57624200e-06  2.00000000e+00  5.57624200e-06  1.20000000e+00 
 5.62624200e-06  2.58345590e-01  5.62624200e-06  1.19957265e+00  5.62624200e-06  2.00000000e+00  5.62624200e-06  1.20000000e+00 
 5.67624200e-06  2.66864919e-01  5.67624200e-06  1.19957651e+00  5.67624200e-06  2.00000000e+00  5.67624200e-06  1.20000000e+00 
 5.72624200e-06  2.76809730e-01  5.72624200e-06  1.19968680e+00  5.72624200e-06  2.00000000e+00  5.72624200e-06  1.20000000e+00 
 5.77624200e-06  2.98170756e-01  5.77624200e-06  1.20043613e+00  5.77624200e-06  2.00000000e+00  5.77624200e-06  1.20000000e+00 
 5.82624200e-06  3.30848299e-01  5.82624200e-06  1.20075522e+00  5.82624200e-06  2.00000000e+00  5.82624200e-06  1.20000000e+00 
 5.87624200e-06  3.65116774e-01  5.87624200e-06  1.20069524e+00  5.87624200e-06  2.00000000e+00  5.87624200e-06  1.20000000e+00 
 5.92624200e-06  3.99381338e-01  5.92624200e-06  1.20078470e+00  5.92624200e-06  2.00000000e+00  5.92624200e-06  1.20000000e+00 
 5.97624200e-06  4.33594549e-01  5.97624200e-06  1.20076792e+00  5.97624200e-06  2.00000000e+00  5.97624200e-06  1.20000000e+00 
 6.02624200e-06  4.67851595e-01  6.02624200e-06  1.20083116e+00  6.02624200e-06  2.00000000e+00  6.02624200e-06  1.20000000e+00 
 6.07624200e-06  5.02076495e-01  6.07624200e-06  1.20083391e+00  6.07624200e-06  2.00000000e+00  6.07624200e-06  1.20000000e+00 
 6.12624200e-06  5.36327032e-01  6.12624200e-06  1.20088239e+00  6.12624200e-06  2.00000000e+00  6.12624200e-06  1.20000000e+00 
 6.17624200e-06  5.70559384e-01  6.17624200e-06  1.20089630e+00  6.17624200e-06  2.00000000e+00  6.17624200e-06  1.20000000e+00 
 6.22624200e-06  6.04806711e-01  6.22624200e-06  1.20093636e+00  6.22624200e-06  2.00000000e+00  6.22624200e-06  1.20000000e+00 
 6.27624200e-06  6.39043891e-01  6.27624200e-06  1.20095666e+00  6.27624200e-06  2.00000000e+00  6.27624200e-06  1.20000000e+00 
 6.32624200e-06  6.73289925e-01  6.32624200e-06  1.20099192e+00  6.32624200e-06  2.00000000e+00  6.32624200e-06  1.20000000e+00 
 6.37624200e-06  7.07530411e-01  6.37624200e-06  1.20101588e+00  6.37624200e-06  2.00000000e+00  6.37624200e-06  1.20000000e+00 
 6.42624200e-06  7.41776234e-01  6.42624200e-06  1.20104840e+00  6.42624200e-06  2.00000000e+00  6.42624200e-06  1.20000000e+00 
 6.47624200e-06  7.76019136e-01  6.47624200e-06  1.20107446e+00  6.47624200e-06  2.00000000e+00  6.47624200e-06  1.20000000e+00 
 6.52624200e-06  8.10265351e-01  6.52624200e-06  1.20110542e+00  6.52624200e-06  2.00000000e+00  6.52624200e-06  1.20000000e+00 
 6.57624200e-06  8.44510143e-01  6.57624200e-06  1.20113269e+00  6.57624200e-06  2.00000000e+00  6.57624200e-06  1.20000000e+00 
 6.62624200e-06  8.78757081e-01  6.62624200e-06  1.20116276e+00  6.62624200e-06  2.00000000e+00  6.62624200e-06  1.20000000e+00 
 6.67624200e-06  9.13003447e-01  6.67624200e-06  1.20119073e+00  6.67624200e-06  2.00000000e+00  6.67624200e-06  1.20000000e+00 
 6.72624200e-06  9.47251283e-01  6.72624200e-06  1.20122030e+00  6.72624200e-06  2.00000000e+00  6.72624200e-06  1.20000000e+00 
 6.77624200e-06  9.81499027e-01  6.77624200e-06  1.20124868e+00  6.77624200e-06  2.00000000e+00  6.77624200e-06  1.20000000e+00 
 6.82624200e-06  1.01574785e+00  6.82624200e-06  1.20127798e+00  6.82624200e-06  2.00000000e+00  6.82624200e-06  1.20000000e+00 
