 3.69830400e-06  1.17756813e+00 
 3.79830400e-06  1.17756287e+00 
 3.89830400e-06  1.17755760e+00 
 3.99830400e-06  1.17755233e+00 
 4.09830400e-06  1.17754707e+00 
 4.19830400e-06  1.17754180e+00 
 4.29830400e-06  1.17753653e+00 
 4.39830400e-06  1.17753127e+00 
 4.49830400e-06  1.17752600e+00 
 4.59830400e-06  1.17752073e+00 
 4.69830400e-06  1.17751546e+00 
 4.79830400e-06  1.17751020e+00 
 4.89830400e-06  1.17750493e+00 
 4.99830400e-06  1.17749966e+00 
 5.09830400e-06  1.17749440e+00 
 5.19830400e-06  1.17748913e+00 
 5.29830400e-06  1.17748386e+00 
 5.39830400e-06  1.17747860e+00 
 5.49830400e-06  1.17747333e+00 
 5.59830400e-06  1.17746807e+00 
 5.69830400e-06  1.17746280e+00 
 5.79830400e-06  1.17745753e+00 
 5.89830400e-06  1.17745227e+00 
 5.99830400e-06  1.17744700e+00 
 6.09830400e-06  1.17744173e+00 
 6.19830400e-06  1.17743647e+00 
 6.29830400e-06  1.17743120e+00 
 6.39830400e-06  1.17742593e+00 
 6.49830400e-06  1.17742067e+00 
 6.59830400e-06  1.17741540e+00 
 6.69830400e-06  1.17741013e+00 
 6.79830400e-06  1.17740487e+00 
 6.89830400e-06  1.17739960e+00 
 6.99830400e-06  1.17739434e+00 
 7.09830400e-06  1.17738907e+00 
 7.19830400e-06  1.17738380e+00 
 7.29830400e-06  1.17737854e+00 
 7.39830400e-06  1.17737327e+00 
 7.49830400e-06  1.17736801e+00 
 7.59830400e-06  1.17736274e+00 
 7.69830400e-06  1.17735747e+00 
 7.79830400e-06  1.17735221e+00 
 7.89830400e-06  1.17734694e+00 
 7.99830400e-06  1.17734168e+00 
 8.09830400e-06  1.17733641e+00 
 8.19830400e-06  1.17733114e+00 
 8.29830400e-06  1.17732588e+00 
 8.39830400e-06  1.17732061e+00 
 8.49830400e-06  1.17731535e+00 
 8.59830400e-06  1.17731008e+00 
 8.69830400e-06  1.17730481e+00 
 8.79830400e-06  1.17729955e+00 
 8.89830400e-06  1.17729428e+00 
 8.99830400e-06  1.17728902e+00 
 9.09830400e-06  1.17728375e+00 
 9.19830400e-06  1.17727849e+00 
 9.29830400e-06  1.17727322e+00 
 9.39830400e-06  1.17726795e+00 
 9.49830400e-06  1.17726269e+00 
 9.59830400e-06  1.17725742e+00 
 9.69830400e-06  1.17725216e+00 
 9.79830400e-06  1.17724689e+00 
 9.89830400e-06  1.17724163e+00 
 9.99830400e-06  1.17723636e+00 
 1.00983040e-05  1.17723110e+00 
 1.01983040e-05  1.17722583e+00 
 1.02983040e-05  1.17722056e+00 
 1.03983040e-05  1.17721530e+00 
 1.04983040e-05  1.17721003e+00 
 1.05983040e-05  1.17720477e+00 
 1.06983040e-05  1.17719950e+00 
 1.07983040e-05  1.17719424e+00 
 1.08983040e-05  1.17718897e+00 
 1.09983040e-05  1.17718371e+00 
 1.10983040e-05  1.17717844e+00 
 1.11983040e-05  1.17717318e+00 
 1.12983040e-05  1.17716791e+00 
 1.13983040e-05  1.17716265e+00 
 1.14983040e-05  1.17715738e+00 
 1.15983040e-05  1.17715212e+00 
 1.16983040e-05  1.17714685e+00 
 1.17983040e-05  1.17714159e+00 
 1.18983040e-05  1.17713632e+00 
 1.19983040e-05  1.17713106e+00 
 1.20983040e-05  1.17712579e+00 
 1.21983040e-05  1.17712053e+00 
 1.22983040e-05  1.17711526e+00 
 1.23983040e-05  1.17711000e+00 
 1.24983040e-05  1.17710473e+00 
 1.25983040e-05  1.17709947e+00 
 1.26983040e-05  1.17709420e+00 
 1.27983040e-05  1.17708894e+00 
 1.28983040e-05  1.17708367e+00 
 1.29983040e-05  1.17707841e+00 
 1.30983040e-05  1.17707314e+00 
 1.31983040e-05  1.17706788e+00 
 1.32983040e-05  1.17706261e+00 
 1.33983040e-05  1.17705735e+00 
 1.34983040e-05  1.17705208e+00 
 1.35983040e-05  1.17704682e+00 
 1.36983040e-05  1.17704155e+00 
 1.37983040e-05  1.17703629e+00 
 1.38983040e-05  1.17703102e+00 
 1.39983040e-05  1.17702576e+00 
 1.40983040e-05  1.17702050e+00 
 1.41983040e-05  1.17701523e+00 
 1.42983040e-05  1.17700997e+00 
 1.43983040e-05  1.17700470e+00 
 1.44983040e-05  1.17699944e+00 
 1.45983040e-05  1.17699417e+00 
 1.46983040e-05  1.17698891e+00 
 1.47983040e-05  1.17698364e+00 
 1.48983040e-05  1.17697838e+00 
 1.49983040e-05  1.17697312e+00 
 1.50983040e-05  1.17696785e+00 
 1.51983040e-05  1.17696259e+00 
 1.52983040e-05  1.17695732e+00 
 1.53983040e-05  1.17695206e+00 
 1.54983040e-05  1.17694679e+00 
 1.55983040e-05  1.17694153e+00 
 1.56983040e-05  1.17693627e+00 
 1.57983040e-05  1.17693100e+00 
 1.58983040e-05  1.17692574e+00 
 1.59983040e-05  1.17692047e+00 
 1.60983040e-05  1.17691521e+00 
 1.61983040e-05  1.17690994e+00 
 1.62983040e-05  1.17690468e+00 
 1.63983040e-05  1.17689942e+00 
 1.64983040e-05  1.17689415e+00 
 1.65983040e-05  1.17688889e+00 
 1.66983040e-05  1.17688363e+00 
 1.67983040e-05  1.17687836e+00 
 1.68983040e-05  1.17687310e+00 
 1.69983040e-05  1.17686783e+00 
 1.70983040e-05  1.17686257e+00 
 1.71983040e-05  1.17685731e+00 
 1.72983040e-05  1.17685204e+00 
 1.73983040e-05  1.17684678e+00 
 1.74983040e-05  1.17684151e+00 
 1.75983040e-05  1.17683625e+00 
 1.76983040e-05  1.17683099e+00 
 1.77983040e-05  1.17682572e+00 
 1.78983040e-05  1.17682046e+00 
 1.79983040e-05  1.17681520e+00 
 1.80983040e-05  1.17680993e+00 
 1.81983040e-05  1.17680467e+00 
 1.82983040e-05  1.17679941e+00 
 1.83983040e-05  1.17679414e+00 
 1.84983040e-05  1.17678888e+00 
 1.85983040e-05  1.17678361e+00 
 1.86983040e-05  1.17677835e+00 
 1.87983040e-05  1.17677309e+00 
 1.88983040e-05  1.17676782e+00 
 1.89983040e-05  1.17676256e+00 
 1.90983040e-05  1.17675730e+00 
 1.91983040e-05  1.17675203e+00 
 1.92983040e-05  1.17674677e+00 
 1.93983040e-05  1.17674151e+00 
 1.94983040e-05  1.17673624e+00 
 1.95983040e-05  1.17673098e+00 
 1.96983040e-05  1.17672572e+00 
 1.97983040e-05  1.17672045e+00 
 1.98983040e-05  1.17671519e+00 
 1.99983040e-05  1.17670993e+00 
 2.00983040e-05  1.17670467e+00 
 2.01983040e-05  1.17669940e+00 
 2.02983040e-05  1.17669414e+00 
 2.03983040e-05  1.17668888e+00 
 2.04983040e-05  1.17668361e+00 
 2.05983040e-05  1.17667835e+00 
 2.06983040e-05  1.17667309e+00 
 2.07983040e-05  1.17666782e+00 
 2.08983040e-05  1.17666256e+00 
 2.09983040e-05  1.17665730e+00 
 2.10983040e-05  1.17665203e+00 
 2.11983040e-05  1.17664677e+00 
 2.12983040e-05  1.17664151e+00 
 2.13983040e-05  1.17663625e+00 
 2.14983040e-05  1.17663098e+00 
 2.15983040e-05  1.17662572e+00 
 2.16983040e-05  1.17662046e+00 
 2.17983040e-05  1.17661520e+00 
 2.18983040e-05  1.17660993e+00 
 2.19983040e-05  1.17660467e+00 
 2.20983040e-05  1.17659941e+00 
 2.21983040e-05  1.17659414e+00 
 2.22983040e-05  1.17658888e+00 
 2.23983040e-05  1.17658362e+00 
 2.24983040e-05  1.17657836e+00 
 2.25983040e-05  1.17657309e+00 
 2.26983040e-05  1.17656783e+00 
 2.27983040e-05  1.17656257e+00 
 2.28983040e-05  1.17655731e+00 
 2.29983040e-05  1.17655204e+00 
 2.30983040e-05  1.17654678e+00 
 2.31983040e-05  1.17654152e+00 
 2.32983040e-05  1.17653626e+00 
 2.33983040e-05  1.17653099e+00 
 2.34983040e-05  1.17652573e+00 
 2.35983040e-05  1.17652047e+00 
 2.36983040e-05  1.17651521e+00 
 2.37983040e-05  1.17650995e+00 
 2.38983040e-05  1.17650468e+00 
 2.39983040e-05  1.17649942e+00 
 2.40983040e-05  1.17649416e+00 
 2.41983040e-05  1.17648890e+00 
 2.42983040e-05  1.17648363e+00 
 2.43983040e-05  1.17647837e+00 
 2.44983040e-05  1.17647311e+00 
 2.45983040e-05  1.17646785e+00 
 2.46983040e-05  1.17646259e+00 
 2.47983040e-05  1.17645732e+00 
 2.48983040e-05  1.17645206e+00 
 2.49983040e-05  1.17644680e+00 
 2.50983040e-05  1.17644154e+00 
 2.51983040e-05  1.17643628e+00 
 2.52983040e-05  1.17643101e+00 
 2.53983040e-05  1.17642575e+00 
 2.54983040e-05  1.17642049e+00 
 2.55983040e-05  1.17641523e+00 
 2.56983040e-05  1.17640997e+00 
 2.57983040e-05  1.17640470e+00 
 2.58983040e-05  1.17639944e+00 
 2.59983040e-05  1.17639418e+00 
 2.60983040e-05  1.17638892e+00 
 2.61983040e-05  1.17638366e+00 
 2.62983040e-05  1.17637840e+00 
 2.63983040e-05  1.17637313e+00 
 2.64983040e-05  1.17636787e+00 
 2.65983040e-05  1.17636261e+00 
 2.66983040e-05  1.17635735e+00 
 2.67983040e-05  1.17635209e+00 
 2.68983040e-05  1.17634683e+00 
 2.69983040e-05  1.17634156e+00 
 2.70983040e-05  1.17633630e+00 
 2.71983040e-05  1.17633104e+00 
 2.72983040e-05  1.17632578e+00 
 2.73983040e-05  1.17632052e+00 
 2.74983040e-05  1.17631526e+00 
 2.75983040e-05  1.17631000e+00 
 2.76983040e-05  1.17630473e+00 
 2.77983040e-05  1.17629947e+00 
 2.78983040e-05  1.17629421e+00 
 2.79983040e-05  1.17628895e+00 
 2.80983040e-05  1.17628369e+00 
 2.81983040e-05  1.17627843e+00 
 2.82983040e-05  1.17627317e+00 
 2.83983040e-05  1.17626791e+00 
 2.84983040e-05  1.17626264e+00 
 2.85983040e-05  1.17625738e+00 
 2.86983040e-05  1.17625212e+00 
 2.87983040e-05  1.17624686e+00 
 2.88983040e-05  1.17624160e+00 
 2.89983040e-05  1.17623634e+00 
 2.90983040e-05  1.17623108e+00 
 2.91983040e-05  1.17622582e+00 
 2.92983040e-05  1.17622056e+00 
 2.93983040e-05  1.17621529e+00 
 2.94983040e-05  1.17621003e+00 
 2.95983040e-05  1.17620477e+00 
 2.96983040e-05  1.17619951e+00 
 2.97983040e-05  1.17619425e+00 
 2.98983040e-05  1.17618899e+00 
 2.99983040e-05  1.17618373e+00 
 3.00983040e-05  1.17617847e+00 
 3.01983040e-05  1.17617321e+00 
 3.02983040e-05  1.17616795e+00 
 3.03983040e-05  1.17616269e+00 
 3.04983040e-05  1.17615743e+00 
 3.05983040e-05  1.17615217e+00 
 3.06983040e-05  1.17614690e+00 
 3.07983040e-05  1.17614164e+00 
 3.08983040e-05  1.17613638e+00 
 3.09983040e-05  1.17613112e+00 
 3.10983040e-05  1.17612586e+00 
 3.11983040e-05  1.17612060e+00 
 3.12983040e-05  1.17611534e+00 
 3.13983040e-05  1.17611008e+00 
 3.14983040e-05  1.17610482e+00 
 3.15983040e-05  1.17609956e+00 
 3.16983040e-05  1.17609430e+00 
 3.17983040e-05  1.17608904e+00 
 3.18983040e-05  1.17608378e+00 
 3.19983040e-05  1.17607852e+00 
 3.20983040e-05  1.17607326e+00 
 3.21983040e-05  1.17606800e+00 
 3.22983040e-05  1.17606274e+00 
 3.23983040e-05  1.17605748e+00 
 3.24983040e-05  1.17605222e+00 
 3.25983040e-05  1.17604696e+00 
 3.26983040e-05  1.17604170e+00 
 3.27983040e-05  1.17603644e+00 
 3.28983040e-05  1.17603118e+00 
 3.29983040e-05  1.17602592e+00 
 3.30983040e-05  1.17602066e+00 
 3.31983040e-05  1.17601540e+00 
 3.32983040e-05  1.17601014e+00 
 3.33983040e-05  1.17600488e+00 
 3.34983040e-05  1.17599962e+00 
 3.35983040e-05  1.17599436e+00 
 3.36983040e-05  1.17598910e+00 
 3.37983040e-05  1.17598384e+00 
 3.38983040e-05  1.17597858e+00 
 3.39983040e-05  1.17597332e+00 
 3.40983040e-05  1.17596806e+00 
 3.41983040e-05  1.17596280e+00 
 3.42983040e-05  1.17595754e+00 
 3.43983040e-05  1.17595228e+00 
 3.44983040e-05  1.17594702e+00 
 3.45983040e-05  1.17594176e+00 
 3.46983040e-05  1.17593650e+00 
 3.47983040e-05  1.17593124e+00 
 3.48983040e-05  1.17592598e+00 
 3.49983040e-05  1.17592072e+00 
 3.50983040e-05  1.17591546e+00 
 3.51983040e-05  1.17591020e+00 
 3.52983040e-05  1.17590494e+00 
 3.53983040e-05  1.17589968e+00 
 3.54983040e-05  1.17589442e+00 
 3.55983040e-05  1.17588916e+00 
 3.56983040e-05  1.17588390e+00 
 3.57983040e-05  1.17587864e+00 
 3.58983040e-05  1.17587338e+00 
 3.59983040e-05  1.17586812e+00 
 3.60983040e-05  1.17586286e+00 
 3.61983040e-05  1.17585760e+00 
 3.62983040e-05  1.17585234e+00 
 3.63983040e-05  1.17584709e+00 
 3.64983040e-05  1.17584183e+00 
 3.65983040e-05  1.17583657e+00 
 3.66983040e-05  1.17583131e+00 
 3.67983040e-05  1.17582605e+00 
 3.68983040e-05  1.17582079e+00 
 3.69983040e-05  1.17581553e+00 
 3.70983040e-05  1.17581027e+00 
 3.71983040e-05  1.17580501e+00 
 3.72983040e-05  1.17579975e+00 
 3.73983040e-05  1.17579449e+00 
 3.74983040e-05  1.17578923e+00 
 3.75983040e-05  1.17578398e+00 
 3.76983040e-05  1.17577872e+00 
 3.77983040e-05  1.17577346e+00 
 3.78983040e-05  1.17576820e+00 
 3.79983040e-05  1.17576294e+00 
 3.80983040e-05  1.17575768e+00 
 3.81983040e-05  1.17575242e+00 
 3.82983040e-05  1.17574716e+00 
 3.83983040e-05  1.17574190e+00 
 3.84983040e-05  1.17573664e+00 
 3.85983040e-05  1.17573139e+00 
 3.86983040e-05  1.17572613e+00 
 3.87983040e-05  1.17572087e+00 
 3.88983040e-05  1.17571561e+00 
 3.89983040e-05  1.17571035e+00 
 3.90983040e-05  1.17570509e+00 
 3.91983040e-05  1.17569983e+00 
 3.92983040e-05  1.17569457e+00 
 3.93983040e-05  1.17568932e+00 
 3.94983040e-05  1.17568406e+00 
 3.95983040e-05  1.17567880e+00 
 3.96983040e-05  1.17567354e+00 
 3.97983040e-05  1.17566828e+00 
 3.98983040e-05  1.17566302e+00 
 3.99983040e-05  1.17565776e+00 
 4.00983040e-05  1.17565251e+00 
 4.01983040e-05  1.17564725e+00 
 4.02983040e-05  1.17564199e+00 
 4.03983040e-05  1.17563673e+00 
 4.04983040e-05  1.17563147e+00 
 4.05983040e-05  1.17562621e+00 
 4.06983040e-05  1.17562096e+00 
 4.07983040e-05  1.17561570e+00 
 4.08983040e-05  1.17561044e+00 
 4.09983040e-05  1.17560518e+00 
 4.10983040e-05  1.17559992e+00 
 4.11983040e-05  1.17559466e+00 
 4.12983040e-05  1.17558941e+00 
 4.13983040e-05  1.17558415e+00 
 4.14983040e-05  1.17557889e+00 
 4.15983040e-05  1.17557363e+00 
 4.16983040e-05  1.17556837e+00 
 4.17983040e-05  1.17556312e+00 
 4.18983040e-05  1.17555786e+00 
 4.19983040e-05  1.17555260e+00 
 4.20983040e-05  1.17554734e+00 
 4.21983040e-05  1.17554208e+00 
 4.22983040e-05  1.17553683e+00 
 4.23983040e-05  1.17553157e+00 
 4.24983040e-05  1.17552631e+00 
 4.25983040e-05  1.17552105e+00 
 4.26983040e-05  1.17551579e+00 
 4.27983040e-05  1.17551054e+00 
 4.28983040e-05  1.17550528e+00 
 4.29983040e-05  1.17550002e+00 
 4.30983040e-05  1.17549476e+00 
 4.31983040e-05  1.17548951e+00 
 4.32983040e-05  1.17548425e+00 
 4.33983040e-05  1.17547899e+00 
 4.34983040e-05  1.17547373e+00 
 4.35983040e-05  1.17546847e+00 
 4.36983040e-05  1.17546322e+00 
 4.37983040e-05  1.17545796e+00 
 4.38983040e-05  1.17545270e+00 
 4.39983040e-05  1.17544744e+00 
 4.40983040e-05  1.17544219e+00 
 4.41983040e-05  1.17543693e+00 
 4.42983040e-05  1.17543167e+00 
 4.43983040e-05  1.17542641e+00 
 4.44983040e-05  1.17542116e+00 
 4.45983040e-05  1.17541590e+00 
 4.46983040e-05  1.17541064e+00 
 4.47983040e-05  1.17540538e+00 
 4.48983040e-05  1.17540013e+00 
 4.49983040e-05  1.17539487e+00 
 4.50983040e-05  1.17538961e+00 
 4.51983040e-05  1.17538436e+00 
 4.52983040e-05  1.17537910e+00 
 4.53983040e-05  1.17537384e+00 
 4.54983040e-05  1.17536858e+00 
 4.55983040e-05  1.17536333e+00 
 4.56983040e-05  1.17535807e+00 
 4.57983040e-05  1.17535281e+00 
 4.58983040e-05  1.17534756e+00 
 4.59983040e-05  1.17534230e+00 
 4.60983040e-05  1.17533704e+00 
 4.61983040e-05  1.17533178e+00 
 4.62983040e-05  1.17532653e+00 
 4.63983040e-05  1.17532127e+00 
 4.64983040e-05  1.17531601e+00 
 4.65983040e-05  1.17531076e+00 
 4.66983040e-05  1.17530550e+00 
 4.67983040e-05  1.17530024e+00 
 4.68983040e-05  1.17529499e+00 
 4.69983040e-05  1.17528973e+00 
 4.70983040e-05  1.17528447e+00 
 4.71983040e-05  1.17527921e+00 
 4.72983040e-05  1.17527396e+00 
 4.73983040e-05  1.17526870e+00 
 4.74983040e-05  1.17526344e+00 
 4.75983040e-05  1.17525819e+00 
 4.76983040e-05  1.17525293e+00 
 4.77983040e-05  1.17524767e+00 
 4.78983040e-05  1.17524242e+00 
 4.79983040e-05  1.17523716e+00 
 4.80983040e-05  1.17523190e+00 
 4.81983040e-05  1.17522665e+00 
 4.82983040e-05  1.17522139e+00 
 4.83983040e-05  1.17521614e+00 
 4.84983040e-05  1.17521088e+00 
 4.85983040e-05  1.17520562e+00 
 4.86983040e-05  1.17520037e+00 
 4.87983040e-05  1.17519511e+00 
 4.88983040e-05  1.17518985e+00 
 4.89983040e-05  1.17518460e+00 
 4.90983040e-05  1.17517934e+00 
 4.91983040e-05  1.17517408e+00 
 4.92983040e-05  1.17516883e+00 
 4.93983040e-05  1.17516357e+00 
 4.94983040e-05  1.17515831e+00 
 4.95983040e-05  1.17515306e+00 
 4.96983040e-05  1.17514780e+00 
 4.97983040e-05  1.17514255e+00 
 4.98983040e-05  1.17513729e+00 
 4.99983040e-05  1.17513203e+00 
 5.00983040e-05  1.17512678e+00 
 5.01983040e-05  1.17512152e+00 
 5.02983040e-05  1.17511627e+00 
 5.03983040e-05  1.17511101e+00 
 5.04983040e-05  1.17510575e+00 
 5.05983040e-05  1.17510050e+00 
 5.06983040e-05  1.17509524e+00 
 5.07983040e-05  1.17508999e+00 
 5.08983040e-05  1.17508473e+00 
 5.09983040e-05  1.17507947e+00 
 5.10983040e-05  1.17507422e+00 
 5.11983040e-05  1.17506896e+00 
 5.12983040e-05  1.17506371e+00 
 5.13983040e-05  1.17505845e+00 
 5.14983040e-05  1.17505319e+00 
 5.15983040e-05  1.17504794e+00 
 5.16983040e-05  1.17504268e+00 
 5.17983040e-05  1.17503743e+00 
 5.18983040e-05  1.17503217e+00 
 5.19983040e-05  1.17502692e+00 
 5.20983040e-05  1.17502166e+00 
 5.21983040e-05  1.17501640e+00 
 5.22983040e-05  1.17501115e+00 
 5.23983040e-05  1.17500589e+00 
 5.24983040e-05  1.17500064e+00 
 5.25983040e-05  1.17499538e+00 
 5.26983040e-05  1.17499013e+00 
 5.27983040e-05  1.17498487e+00 
 5.28983040e-05  1.17497962e+00 
 5.29983040e-05  1.17497436e+00 
 5.30983040e-05  1.17496910e+00 
 5.31983040e-05  1.17496385e+00 
 5.32983040e-05  1.17495859e+00 
 5.33983040e-05  1.17495334e+00 
 5.34983040e-05  1.17494808e+00 
 5.35983040e-05  1.17494283e+00 
 5.36983040e-05  1.17493757e+00 
 5.37983040e-05  1.17493232e+00 
 5.38983040e-05  1.17492706e+00 
 5.39983040e-05  1.17492181e+00 
 5.40983040e-05  1.17491655e+00 
 5.41983040e-05  1.17491130e+00 
 5.42983040e-05  1.17490604e+00 
 5.43983040e-05  1.17490079e+00 
 5.44983040e-05  1.17489553e+00 
 5.45983040e-05  1.17489028e+00 
 5.46983040e-05  1.17488502e+00 
 5.47983040e-05  1.17487977e+00 
 5.48983040e-05  1.17487451e+00 
 5.49983040e-05  1.17486926e+00 
 5.50983040e-05  1.17486400e+00 
 5.51983040e-05  1.17485875e+00 
 5.52983040e-05  1.17485349e+00 
 5.53983040e-05  1.17484824e+00 
 5.54983040e-05  1.17484298e+00 
 5.55983040e-05  1.17483773e+00 
 5.56983040e-05  1.17483247e+00 
 5.57983040e-05  1.17482722e+00 
 5.58983040e-05  1.17482196e+00 
 5.59983040e-05  1.17481671e+00 
 5.60983040e-05  1.17481145e+00 
 5.61983040e-05  1.17480620e+00 
 5.62983040e-05  1.17480094e+00 
 5.63983040e-05  1.17479569e+00 
 5.64983040e-05  1.17479043e+00 
 5.65983040e-05  1.17478518e+00 
 5.66983040e-05  1.17477992e+00 
 5.67983040e-05  1.17477467e+00 
 5.68983040e-05  1.17476942e+00 
 5.69983040e-05  1.17476416e+00 
 5.70983040e-05  1.17475891e+00 
 5.71983040e-05  1.17475365e+00 
 5.72983040e-05  1.17474840e+00 
 5.73983040e-05  1.17474314e+00 
 5.74983040e-05  1.17473789e+00 
 5.75983040e-05  1.17473263e+00 
 5.76983040e-05  1.17472738e+00 
 5.77983040e-05  1.17472213e+00 
 5.78983040e-05  1.17471687e+00 
 5.79983040e-05  1.17471162e+00 
 5.80983040e-05  1.17470636e+00 
 5.81983040e-05  1.17470111e+00 
 5.82983040e-05  1.17469585e+00 
 5.83983040e-05  1.17469060e+00 
 5.84983040e-05  1.17468535e+00 
 5.85983040e-05  1.17468009e+00 
 5.86983040e-05  1.17467484e+00 
 5.87983040e-05  1.17466958e+00 
 5.88983040e-05  1.17466433e+00 
 5.89983040e-05  1.17465908e+00 
 5.90983040e-05  1.17465382e+00 
 5.91983040e-05  1.17464857e+00 
 5.92983040e-05  1.17464331e+00 
 5.93983040e-05  1.17463806e+00 
 5.94983040e-05  1.17463281e+00 
 5.95983040e-05  1.17462755e+00 
 5.96983040e-05  1.17462230e+00 
 5.97983040e-05  1.17461704e+00 
 5.98983040e-05  1.17461179e+00 
 5.99983040e-05  1.17460654e+00 
 6.00983040e-05  1.17460128e+00 
 6.01983040e-05  1.17459603e+00 
 6.02983040e-05  1.17459078e+00 
 6.03983040e-05  1.17458552e+00 
 6.04983040e-05  1.17458027e+00 
 6.05983040e-05  1.17457501e+00 
 6.06983040e-05  1.17456976e+00 
 6.07983040e-05  1.17456451e+00 
 6.08983040e-05  1.17455925e+00 
 6.09983040e-05  1.17455400e+00 
 6.10983040e-05  1.17454875e+00 
 6.11983040e-05  1.17454349e+00 
 6.12983040e-05  1.17453824e+00 
 6.13983040e-05  1.17453299e+00 
 6.14983040e-05  1.17452773e+00 
 6.15983040e-05  1.17452248e+00 
 6.16983040e-05  1.17451723e+00 
 6.17983040e-05  1.17451197e+00 
 6.18983040e-05  1.17450672e+00 
 6.19983040e-05  1.17450146e+00 
 6.20983040e-05  1.17449621e+00 
 6.21983040e-05  1.17449096e+00 
 6.22983040e-05  1.17448570e+00 
 6.23983040e-05  1.17448045e+00 
 6.24983040e-05  1.17447520e+00 
 6.25983040e-05  1.17446995e+00 
 6.26983040e-05  1.17446469e+00 
 6.27983040e-05  1.17445944e+00 
 6.28983040e-05  1.17445419e+00 
 6.29983040e-05  1.17444893e+00 
 6.30983040e-05  1.17444368e+00 
 6.31983040e-05  1.17443843e+00 
 6.32983040e-05  1.17443317e+00 
 6.33983040e-05  1.17442792e+00 
 6.34983040e-05  1.17442267e+00 
 6.35983040e-05  1.17441741e+00 
 6.36983040e-05  1.17441216e+00 
 6.37983040e-05  1.17440691e+00 
 6.38983040e-05  1.17440166e+00 
 6.39983040e-05  1.17439640e+00 
 6.40983040e-05  1.17439115e+00 
 6.41983040e-05  1.17438590e+00 
 6.42983040e-05  1.17438064e+00 
 6.43983040e-05  1.17437539e+00 
 6.44983040e-05  1.17437014e+00 
 6.45983040e-05  1.17436489e+00 
 6.46983040e-05  1.17435963e+00 
 6.47983040e-05  1.17435438e+00 
 6.48983040e-05  1.17434913e+00 
 6.49983040e-05  1.17434388e+00 
 6.50983040e-05  1.17433862e+00 
 6.51983040e-05  1.17433337e+00 
 6.52983040e-05  1.17432812e+00 
 6.53983040e-05  1.17432286e+00 
 6.54983040e-05  1.17431761e+00 
 6.55983040e-05  1.17431236e+00 
