 time            v(c1_node)      v(c2_node)      v(c1_wl)        v(c1_bl)        v(c2_wl)        v(c2_bl)       
 3.51954000e-06  1.29720008e-04  1.17076459e+00  2.00000000e+00  0.00000000e+00  1.95631076e+00  1.17378646e+00 
 3.56954000e-06  1.30535951e-04  1.18778142e+00  2.00000000e+00  0.00000000e+00  1.98410290e+00  1.19046174e+00 
 3.59814000e-06  1.31049496e-04  1.19748096e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.60314000e-06  1.04190458e-04  1.19827614e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.61314000e-06  7.58499901e-05  1.19903659e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.63314000e-06  7.71409244e-05  1.19899427e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.67314000e-06  7.67281368e-05  1.19901283e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.72314000e-06  7.69052790e-05  1.19900073e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.77314000e-06  7.68625333e-05  1.19900914e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.82314000e-06  7.68142312e-05  1.19900331e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.87314000e-06  7.69235115e-05  1.19900736e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.92314000e-06  7.67738968e-05  1.19900454e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94814000e-06  7.69564362e-05  1.19900627e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94824000e-06  8.01595294e-05  1.19900768e+00  1.80000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94844000e-06  9.28670111e-05  1.19901325e+00  1.40000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94884000e-06  1.65848880e-04  1.19904438e+00  6.00000000e-01  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94914000e-06  2.46185408e-04  1.19907726e+00  0.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94915000e-06  2.48841199e-04  1.19907831e+00  2.00000000e-01  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94917000e-06  2.54150142e-04  1.19908040e+00  6.00000000e-01  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94921000e-06  2.54949709e-04  1.19908011e+00  1.40000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94924000e-06  2.42555661e-04  1.19907400e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94924800e-06  2.37888704e-04  1.19907176e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94926400e-06  2.28813885e-04  1.19906741e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94929600e-06  2.12151490e-04  1.19905943e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94936000e-06  1.84035162e-04  1.19904599e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94948800e-06  1.43721054e-04  1.19902680e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.94974400e-06  1.01491420e-04  1.19900698e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.95025600e-06  7.80758898e-05  1.19899677e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.95128000e-06  7.68748969e-05  1.19899809e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.95332800e-06  7.71865385e-05  1.19900101e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.95742400e-06  7.68104132e-05  1.19900381e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.96561600e-06  7.69614329e-05  1.19900564e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 3.98200000e-06  7.67614139e-05  1.19900569e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 4.01476800e-06  7.69483456e-05  1.19900573e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 4.06476800e-06  7.67672029e-05  1.19900567e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 4.09814000e-06  7.69430869e-05  1.19900574e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  1.20000000e+00 
 4.09824000e-06  4.93021921e-05  1.19892774e+00  2.00000000e+00  0.00000000e+00  1.80000000e+00  1.08000000e+00 
 4.09844000e-06  2.69941911e-05  1.19883036e+00  2.00000000e+00  0.00000000e+00  1.40000000e+00  8.40000000e-01 
 4.09884000e-06  3.94308426e-05  1.19874882e+00  2.00000000e+00  0.00000000e+00  6.00000000e-01  3.60000000e-01 
 4.09914000e-06  4.11595586e-05  1.19868421e+00  2.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 
 4.09915000e-06  4.11853396e-05  1.19868204e+00  2.00000000e+00  0.00000000e+00  2.00000000e-01  0.00000000e+00 
 4.09917000e-06  4.12351166e-05  1.19867771e+00  2.00000000e+00  0.00000000e+00  6.00000000e-01  0.00000000e+00 
 4.09921000e-06 -5.67415787e-03  1.18538020e+00  2.00000000e+00  0.00000000e+00  1.40000000e+00  0.00000000e+00 
 4.09924000e-06 -2.42544933e-02  1.14166567e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.09924800e-06 -3.16324670e-02  1.12383213e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.09926400e-06 -4.58997549e-02  1.08850670e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.09929600e-06 -7.15849078e-02  1.01997809e+00  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.09936000e-06 -1.12449636e-01  8.91945260e-01  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.09948800e-06 -1.59670103e-01  6.73498170e-01  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.09974400e-06 -1.69558763e-01  3.72047694e-01  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.10004410e-06 -1.23055603e-01  1.84515518e-01  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.10039718e-06 -6.91330644e-02  8.29587881e-02  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.10078578e-06 -3.30517865e-02  3.56912230e-02  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.10129236e-06 -1.15460837e-02  1.17614603e-02  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.10199260e-06 -2.19327308e-03  2.20041159e-03  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.10292812e-06 -1.00993542e-04  1.00642535e-04  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.10434800e-06  1.63626590e-05 -1.61555288e-05  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.10680884e-06 -6.78638586e-06  6.60151316e-06  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.11173052e-06  4.44497781e-06 -4.32557428e-06  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.12157387e-06 -3.61451607e-06  3.50104117e-06  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.14126058e-06  3.25949258e-06 -3.15142019e-06  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.18063400e-06 -3.09605627e-06  2.98940088e-06  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.23063400e-06  2.97271328e-06 -2.86811871e-06  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.28063400e-06 -2.85464973e-06  2.75141275e-06  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
 4.33063400e-06  2.74109334e-06 -2.63962135e-06  2.00000000e+00  0.00000000e+00  2.00000000e+00  0.00000000e+00 
