 time            v(c1_node)      v(c2_node)      v(c1_wl)        v(c1_bl)        v(c2_wl)        v(c2_bl)       
 1.05533797e-07  9.99844054e-02  9.99844054e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.09660600e-07  1.00012919e-01  1.00012919e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.17914207e-07  9.99882239e-02  9.99882239e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.27914207e-07  1.00010900e-01  1.00010900e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.37914207e-07  9.99899054e-02  9.99899054e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.47914207e-07  1.00009345e-01  1.00009345e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.57914207e-07  9.99913455e-02  9.99913455e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.67914207e-07  1.00008012e-01  1.00008012e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.77914207e-07  9.99925802e-02  9.99925802e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.87914207e-07  1.00006869e-01  1.00006869e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.97914207e-07  9.99936387e-02  9.99936387e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.07914207e-07  1.00005889e-01  1.00005889e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.17914207e-07  9.99945462e-02  9.99945462e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.27914207e-07  1.00005049e-01  1.00005049e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.37914207e-07  9.99953242e-02  9.99953242e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.47914207e-07  1.00004328e-01  1.00004328e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.57914207e-07  9.99959912e-02  9.99959912e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.67914207e-07  1.00003711e-01  1.00003711e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.77914207e-07  9.99965630e-02  9.99965630e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.87914207e-07  1.00003181e-01  1.00003181e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 2.97914207e-07  9.99970533e-02  9.99970533e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.07914207e-07  1.00002727e-01  1.00002727e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.17914207e-07  9.99974736e-02  9.99974736e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.27914207e-07  1.00002338e-01  1.00002338e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.37914207e-07  9.99978340e-02  9.99978340e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.47914207e-07  1.00002005e-01  1.00002005e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.57914207e-07  9.99981429e-02  9.99981429e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.67914207e-07  1.00001719e-01  1.00001719e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.77914207e-07  9.99984078e-02  9.99984078e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.87914207e-07  1.00001473e-01  1.00001473e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 3.97914207e-07  9.99986349e-02  9.99986349e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.07914207e-07  1.00001263e-01  1.00001263e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.17914207e-07  9.99988296e-02  9.99988296e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.27914207e-07  1.00001083e-01  1.00001083e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.37914207e-07  9.99989965e-02  9.99989965e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.47914207e-07  1.00000928e-01  1.00000928e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.57914207e-07  9.99991396e-02  9.99991396e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.67914207e-07  1.00000796e-01  1.00000796e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.77914207e-07  9.99992623e-02  9.99992623e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.87914207e-07  1.00000682e-01  1.00000682e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 4.97914207e-07  9.99993675e-02  9.99993675e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.07914207e-07  1.00000585e-01  1.00000585e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.17914207e-07  9.99994576e-02  9.99994576e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.27914207e-07  1.00000501e-01  1.00000501e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.37914207e-07  9.99995350e-02  9.99995350e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.47914207e-07  1.00000430e-01  1.00000430e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.57914207e-07  9.99996012e-02  9.99996012e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.67914207e-07  1.00000368e-01  1.00000368e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.77914207e-07  9.99996581e-02  9.99996581e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.87914207e-07  1.00000316e-01  1.00000316e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 5.97914207e-07  9.99997068e-02  9.99997068e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.07914207e-07  1.00000271e-01  1.00000271e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.17914207e-07  9.99997486e-02  9.99997486e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.27914207e-07  1.00000232e-01  1.00000232e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.37914207e-07  9.99997844e-02  9.99997844e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.47914207e-07  1.00000199e-01  1.00000199e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.57914207e-07  9.99998151e-02  9.99998151e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.67914207e-07  1.00000170e-01  1.00000170e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.77914207e-07  9.99998414e-02  9.99998414e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.87914207e-07  1.00000146e-01  1.00000146e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 6.97914207e-07  9.99998640e-02  9.99998640e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.07914207e-07  1.00000125e-01  1.00000125e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.17914207e-07  9.99998833e-02  9.99998833e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.27914207e-07  1.00000107e-01  1.00000107e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.37914207e-07  9.99998999e-02  9.99998999e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.47914207e-07  1.00000092e-01  1.00000092e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.57914207e-07  9.99999141e-02  9.99999141e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.67914207e-07  1.00000079e-01  1.00000079e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.77914207e-07  9.99999263e-02  9.99999263e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.87914207e-07  1.00000067e-01  1.00000067e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 7.97914207e-07  9.99999368e-02  9.99999368e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.07914207e-07  1.00000058e-01  1.00000058e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.17914207e-07  9.99999457e-02  9.99999457e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.27914207e-07  1.00000049e-01  1.00000049e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.37914207e-07  9.99999534e-02  9.99999534e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.47914207e-07  1.00000042e-01  1.00000042e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.57914207e-07  9.99999600e-02  9.99999600e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.67914207e-07  1.00000036e-01  1.00000036e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.77914207e-07  9.99999656e-02  9.99999656e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.87914207e-07  1.00000031e-01  1.00000031e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 8.97914207e-07  9.99999705e-02  9.99999705e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.07914207e-07  1.00000027e-01  1.00000027e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.17914207e-07  9.99999746e-02  9.99999746e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.27914207e-07  1.00000023e-01  1.00000023e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.37914207e-07  9.99999782e-02  9.99999782e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.47914207e-07  1.00000019e-01  1.00000019e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.57914207e-07  9.99999812e-02  9.99999812e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.67914207e-07  1.00000017e-01  1.00000017e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.77914207e-07  9.99999839e-02  9.99999839e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.87914207e-07  1.00000014e-01  1.00000014e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 9.97914207e-07  9.99999861e-02  9.99999861e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.00791421e-06  1.00000012e-01  1.00000012e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.01791421e-06  9.99999880e-02  9.99999880e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.02791421e-06  1.00000010e-01  1.00000010e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.03791421e-06  9.99999897e-02  9.99999897e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.04791421e-06  1.00000009e-01  1.00000009e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.05791421e-06  9.99999911e-02  9.99999911e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.06791421e-06  1.00000007e-01  1.00000007e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.07791421e-06  9.99999923e-02  9.99999923e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.08791421e-06  1.00000006e-01  1.00000006e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.09791421e-06  9.99999933e-02  9.99999933e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.10791421e-06  1.00000005e-01  1.00000005e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.11791421e-06  9.99999942e-02  9.99999942e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.12791421e-06  1.00000005e-01  1.00000005e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.13791421e-06  9.99999950e-02  9.99999950e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.14791421e-06  1.00000004e-01  1.00000004e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.15791421e-06  9.99999956e-02  9.99999956e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.16791421e-06  1.00000003e-01  1.00000003e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.17791421e-06  9.99999962e-02  9.99999962e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.18791421e-06  1.00000003e-01  1.00000003e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.19791421e-06  9.99999967e-02  9.99999967e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.20791421e-06  1.00000002e-01  1.00000002e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.21791421e-06  9.99999971e-02  9.99999971e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.22791421e-06  1.00000002e-01  1.00000002e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.23791421e-06  9.99999974e-02  9.99999974e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.24791421e-06  1.00000002e-01  1.00000002e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.25791421e-06  9.99999978e-02  9.99999978e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.26791421e-06  1.00000001e-01  1.00000001e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.27791421e-06  9.99999980e-02  9.99999980e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.28791421e-06  1.00000001e-01  1.00000001e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.29791421e-06  9.99999982e-02  9.99999982e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.30791421e-06  1.00000001e-01  1.00000001e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.31791421e-06  9.99999984e-02  9.99999984e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.32791421e-06  1.00000001e-01  1.00000001e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.33791421e-06  9.99999986e-02  9.99999986e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.34791421e-06  1.00000000e-01  1.00000000e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.35791421e-06  9.99999987e-02  9.99999987e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.36791421e-06  1.00000000e-01  1.00000000e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.37791421e-06  9.99999988e-02  9.99999988e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.38791421e-06  1.00000000e-01  1.00000000e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.39791421e-06  9.99999990e-02  9.99999990e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.40791421e-06  1.00000000e-01  1.00000000e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.41791421e-06  9.99999990e-02  9.99999990e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.42791421e-06  1.00000000e-01  1.00000000e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.43791421e-06  9.99999991e-02  9.99999991e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.44791421e-06  1.00000000e-01  1.00000000e-01  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.45791421e-06  9.99999992e-02  9.99999992e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.46791421e-06  9.99999999e-02  9.99999999e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.47791421e-06  9.99999992e-02  9.99999992e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.48791421e-06  9.99999999e-02  9.99999999e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.49791421e-06  9.99999993e-02  9.99999993e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.50791421e-06  9.99999998e-02  9.99999998e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.51791421e-06  9.99999993e-02  9.99999993e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.52791421e-06  9.99999998e-02  9.99999998e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.53791421e-06  9.99999994e-02  9.99999994e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.54791421e-06  9.99999998e-02  9.99999998e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.55791421e-06  9.99999994e-02  9.99999994e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.56791421e-06  9.99999997e-02  9.99999997e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.57791421e-06  9.99999994e-02  9.99999994e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.58791421e-06  9.99999997e-02  9.99999997e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.59791421e-06  9.99999994e-02  9.99999994e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.60791421e-06  9.99999997e-02  9.99999997e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.61791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.62791421e-06  9.99999997e-02  9.99999997e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.63791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.64791421e-06  9.99999997e-02  9.99999997e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.65791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.66791421e-06  9.99999997e-02  9.99999997e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.67791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.68791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.69791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.70791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.71791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.72791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.73791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.74791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.75791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.76791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.77791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.78791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.79791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.80791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.81791421e-06  9.99999995e-02  9.99999995e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.82791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.83791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.84791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.85791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.86791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.87791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.88791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.89791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
 1.90791421e-06  9.99999996e-02  9.99999996e-02  1.80000000e+00  1.00000000e-01  1.80000000e+00  1.00000000e-01 
